onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
11.054	0.048	saccade	n/a	415.6	88.0	n/a	111.1	80.2	12.04	392.0
11.104	0.194	fixation	n/a	126.8	79.3	898.0	n/a	n/a	n/a	n/a
11.3	0.008	saccade	n/a	125.3	81.0	n/a	114.5	78.4	0.43	53.0
11.31	0.548	fixation	n/a	117.3	79.6	922.0	n/a	n/a	n/a	n/a
11.86	0.012	saccade	n/a	120.4	79.2	n/a	95.6	79.3	0.96	94.0
11.874	0.486	fixation	n/a	104.7	83.6	932.0	n/a	n/a	n/a	n/a
12.362	0.024	saccade	n/a	106.9	83.7	n/a	184.3	78.8	3.02	193.0
12.388	0.254	fixation	n/a	188.1	76.6	919.0	n/a	n/a	n/a	n/a
12.644	0.022	saccade	n/a	188.1	72.1	n/a	129.9	75.9	2.28	181.0
12.668	0.206	fixation	n/a	139.1	77.1	887.0	n/a	n/a	n/a	n/a
12.876	0.016	saccade	n/a	141.3	76.5	n/a	107.4	76.0	1.32	116.0
12.894	0.296	fixation	n/a	112.3	77.8	895.0	n/a	n/a	n/a	n/a
13.192	0.026	saccade	n/a	111.6	80.9	n/a	216.7	84.2	4.12	240.0
13.22	0.23	fixation	n/a	224.2	85.3	955.0	n/a	n/a	n/a	n/a
13.452	0.026	saccade	n/a	224.5	92.0	n/a	308.5	94.4	3.35	210.0
13.48	0.27	fixation	n/a	306.6	91.3	983.0	n/a	n/a	n/a	n/a
13.752	0.008	saccade	n/a	306.4	90.2	n/a	319.0	86.9	0.52	65.0
13.762	0.3	fixation	n/a	320.1	90.2	930.0	n/a	n/a	n/a	n/a
14.064	0.036	saccade	n/a	319.6	92.5	n/a	149.4	82.0	6.75	290.0
14.102	0.096	fixation	n/a	156.7	83.0	877.0	n/a	n/a	n/a	n/a
14.2	0.022	saccade	n/a	157.3	83.7	n/a	100.6	86.3	2.21	164.0
14.224	0.318	fixation	n/a	109.6	84.4	892.0	n/a	n/a	n/a	n/a
14.544	0.01	saccade	n/a	110.5	82.1	n/a	134.0	79.4	0.92	97.0
14.556	0.092	fixation	n/a	135.2	79.1	899.0	n/a	n/a	n/a	n/a
14.65	0.04	saccade	n/a	135.7	79.3	n/a	365.7	92.6	9.12	392.0
14.692	0.094	fixation	n/a	364.9	90.7	919.0	n/a	n/a	n/a	n/a
14.788	0.02	saccade	n/a	363.9	92.7	n/a	407.4	94.2	1.76	155.0
14.81	0.248	fixation	n/a	402.0	91.2	909.0	n/a	n/a	n/a	n/a
15.06	0.022	saccade	n/a	399.6	92.6	n/a	462.1	89.7	2.52	200.0
15.084	0.164	fixation	n/a	462.0	88.7	882.0	n/a	n/a	n/a	n/a
15.25	0.016	saccade	n/a	464.0	87.5	n/a	502.1	85.9	1.53	133.0
15.268	0.302	fixation	n/a	504.3	86.8	865.0	n/a	n/a	n/a	n/a
15.572	0.018	saccade	n/a	503.6	87.2	n/a	544.6	89.7	1.64	129.0
15.592	0.216	fixation	n/a	549.5	88.6	867.0	n/a	n/a	n/a	n/a
15.81	0.018	saccade	n/a	549.8	85.9	n/a	589.2	90.3	1.57	142.0
15.83	0.342	fixation	n/a	589.3	87.3	888.0	n/a	n/a	n/a	n/a
16.174	0.01	saccade	n/a	588.1	90.0	n/a	606.3	90.9	0.72	75.0
16.186	0.378	fixation	n/a	613.3	92.2	937.0	n/a	n/a	n/a	n/a
16.566	0.066	saccade	n/a	616.9	92.9	n/a	186.3	144.2	17.08	484.0
16.634	0.102	fixation	n/a	180.2	143.8	971.0	n/a	n/a	n/a	n/a
16.738	0.024	saccade	n/a	179.7	143.7	n/a	100.1	144.7	3.1	238.0
16.764	0.19	fixation	n/a	105.9	147.1	936.0	n/a	n/a	n/a	n/a
16.956	0.05	saccade	n/a	104.3	153.3	n/a	96.4	131.0	0.94	100.0
17.008	0.36	fixation	n/a	101.3	144.2	882.0	n/a	n/a	n/a	n/a
17.37	0.006	saccade	n/a	102.5	144.8	n/a	93.0	144.5	0.37	51.0
17.378	0.322	fixation	n/a	93.7	142.9	884.0	n/a	n/a	n/a	n/a
17.702	0.12	saccade	n/a	100.2	150.0	n/a	108.3	146.1	0.35	324.0
17.824	0.124	fixation	n/a	105.8	150.6	912.0	n/a	n/a	n/a	n/a
17.95	0.024	saccade	n/a	104.7	151.2	n/a	114.5	94.6	2.3	128.0
17.976	0.252	fixation	n/a	117.3	83.9	911.0	n/a	n/a	n/a	n/a
18.23	0.026	saccade	n/a	118.6	82.9	n/a	222.4	81.1	4.07	273.0
18.258	0.222	fixation	n/a	233.8	75.8	888.0	n/a	n/a	n/a	n/a
18.482	0.03	saccade	n/a	236.1	77.0	n/a	159.5	146.6	4.14	247.0
18.514	0.19	fixation	n/a	163.2	145.1	911.0	n/a	n/a	n/a	n/a
18.706	0.012	saccade	n/a	162.0	145.2	n/a	135.2	136.6	1.1	107.0
18.72	0.136	fixation	n/a	139.1	138.7	929.0	n/a	n/a	n/a	n/a
18.858	0.024	saccade	n/a	139.8	139.9	n/a	214.7	143.8	2.95	200.0
18.884	0.31	fixation	n/a	223.7	142.3	939.0	n/a	n/a	n/a	n/a
19.196	0.022	saccade	n/a	224.2	143.6	n/a	288.6	149.1	2.58	207.0
19.22	0.29	fixation	n/a	291.2	150.2	950.0	n/a	n/a	n/a	n/a
19.512	0.014	saccade	n/a	289.5	149.9	n/a	316.3	148.5	1.08	108.0
19.528	0.23	fixation	n/a	317.2	148.7	960.0	n/a	n/a	n/a	n/a
19.76	0.02	saccade	n/a	314.1	150.2	n/a	375.2	155.4	2.47	181.0
19.782	0.198	fixation	n/a	377.6	151.7	941.0	n/a	n/a	n/a	n/a
19.982	0.014	saccade	n/a	375.3	151.6	n/a	408.6	151.3	1.34	117.0
19.998	0.236	fixation	n/a	411.2	150.0	945.0	n/a	n/a	n/a	n/a
20.236	0.018	saccade	n/a	410.0	150.0	n/a	460.5	149.2	2.03	160.0
20.256	0.204	fixation	n/a	468.2	148.5	906.0	n/a	n/a	n/a	n/a
20.462	0.014	saccade	n/a	469.9	146.9	n/a	499.8	149.0	1.2	118.0
20.478	0.246	fixation	n/a	499.2	148.0	909.0	n/a	n/a	n/a	n/a
20.726	0.02	saccade	n/a	497.8	149.1	n/a	553.0	149.7	2.21	145.0
20.748	0.296	fixation	n/a	558.9	148.7	914.0	n/a	n/a	n/a	n/a
21.046	0.01	saccade	n/a	560.9	149.4	n/a	581.7	148.2	0.83	87.0
21.058	0.344	fixation	n/a	586.4	148.2	912.0	n/a	n/a	n/a	n/a
21.404	0.02	saccade	n/a	590.1	150.2	n/a	516.9	143.4	2.92	234.0
21.426	0.268	fixation	n/a	509.1	143.6	899.0	n/a	n/a	n/a	n/a
21.696	0.018	saccade	n/a	510.6	146.8	n/a	475.4	145.1	1.41	107.0
21.716	0.248	fixation	n/a	478.2	141.8	936.0	n/a	n/a	n/a	n/a
21.966	0.02	saccade	n/a	477.1	141.1	n/a	533.5	143.9	2.26	161.0
21.988	0.182	fixation	n/a	543.8	140.3	942.0	n/a	n/a	n/a	n/a
22.172	0.022	saccade	n/a	543.4	141.6	n/a	594.6	144.0	2.03	124.0
22.196	0.492	fixation	n/a	593.8	144.0	940.0	n/a	n/a	n/a	n/a
22.69	0.074	saccade	n/a	595.0	143.6	n/a	173.9	197.6	16.72	404.0
22.766	0.098	fixation	n/a	168.0	198.4	974.0	n/a	n/a	n/a	n/a
22.866	0.02	saccade	n/a	167.8	199.1	n/a	101.2	205.3	2.6	205.0
22.888	0.298	fixation	n/a	102.7	203.7	937.0	n/a	n/a	n/a	n/a
23.188	0.02	saccade	n/a	100.0	199.6	n/a	151.4	198.5	1.99	161.0
23.21	0.248	fixation	n/a	148.5	197.5	887.0	n/a	n/a	n/a	n/a
23.46	0.018	saccade	n/a	148.2	198.4	n/a	202.3	201.0	2.13	171.0
23.48	0.164	fixation	n/a	204.1	198.4	889.0	n/a	n/a	n/a	n/a
23.646	0.02	saccade	n/a	203.3	199.2	n/a	256.0	200.2	2.09	168.0
23.668	0.172	fixation	n/a	255.2	198.4	890.0	n/a	n/a	n/a	n/a
23.842	0.022	saccade	n/a	255.4	199.6	n/a	312.7	201.8	2.29	166.0
23.866	0.19	fixation	n/a	319.5	199.5	873.0	n/a	n/a	n/a	n/a
24.058	0.022	saccade	n/a	319.3	200.7	n/a	391.8	202.9	2.91	220.0
24.082	0.248	fixation	n/a	393.0	200.2	866.0	n/a	n/a	n/a	n/a
24.332	0.016	saccade	n/a	394.0	198.9	n/a	358.1	196.4	1.45	131.0
24.35	0.182	fixation	n/a	365.0	197.6	865.0	n/a	n/a	n/a	n/a
24.534	0.02	saccade	n/a	365.8	199.0	n/a	420.6	201.4	2.2	149.0
24.556	0.966	fixation	n/a	441.0	202.9	886.0	n/a	n/a	n/a	n/a
25.524	0.024	saccade	n/a	447.3	201.7	n/a	377.3	207.1	2.82	175.0
25.55	0.12	fixation	n/a	380.1	207.1	887.0	n/a	n/a	n/a	n/a
25.672	0.02	saccade	n/a	380.9	205.9	n/a	324.8	205.4	2.25	185.0
25.694	0.188	fixation	n/a	328.6	206.1	882.0	n/a	n/a	n/a	n/a
25.884	0.024	saccade	n/a	327.8	206.3	n/a	409.2	204.5	3.27	218.0
25.91	0.25	fixation	n/a	432.2	201.3	880.0	n/a	n/a	n/a	n/a
26.162	0.018	saccade	n/a	434.2	203.0	n/a	480.3	202.9	1.85	149.0
26.182	0.154	fixation	n/a	482.3	201.2	867.0	n/a	n/a	n/a	n/a
26.338	0.018	saccade	n/a	482.3	204.3	n/a	525.6	203.6	1.73	137.0
26.358	0.406	fixation	n/a	527.2	202.9	855.0	n/a	n/a	n/a	n/a
26.766	0.024	saccade	n/a	525.1	207.1	n/a	466.9	201.7	2.34	111.0
26.792	0.224	fixation	n/a	427.4	197.9	845.0	n/a	n/a	n/a	n/a
27.018	0.02	saccade	n/a	425.2	194.6	n/a	368.5	203.5	2.31	187.0
27.04	0.214	fixation	n/a	372.2	204.6	861.0	n/a	n/a	n/a	n/a
27.256	0.044	saccade	n/a	374.8	205.5	n/a	233.4	141.8	6.21	258.0
27.302	0.15	fixation	n/a	239.2	145.7	858.0	n/a	n/a	n/a	n/a
27.454	0.022	saccade	n/a	238.1	146.7	n/a	177.8	135.1	2.43	188.0
27.478	0.242	fixation	n/a	185.0	141.3	859.0	n/a	n/a	n/a	n/a
27.722	0.024	saccade	n/a	185.3	144.6	n/a	267.0	143.4	3.24	193.0
27.748	0.136	fixation	n/a	277.9	142.1	880.0	n/a	n/a	n/a	n/a
27.886	0.03	saccade	n/a	278.7	143.2	n/a	137.8	135.9	5.57	290.0
27.918	0.216	fixation	n/a	140.7	140.0	878.0	n/a	n/a	n/a	n/a
28.136	0.01	saccade	n/a	143.0	140.2	n/a	124.8	139.0	0.71	73.0
28.148	0.184	fixation	n/a	127.2	142.9	897.0	n/a	n/a	n/a	n/a
28.334	0.036	saccade	n/a	131.2	146.3	n/a	288.2	142.9	6.19	258.0
28.372	0.164	fixation	n/a	285.4	144.9	955.0	n/a	n/a	n/a	n/a
28.538	0.024	saccade	n/a	283.0	147.1	n/a	364.5	151.6	3.28	222.0
28.564	0.238	fixation	n/a	365.8	151.3	960.0	n/a	n/a	n/a	n/a
28.804	0.022	saccade	n/a	364.9	150.9	n/a	423.9	154.3	2.38	174.0
28.828	0.18	fixation	n/a	426.6	155.4	934.0	n/a	n/a	n/a	n/a
29.01	0.006	saccade	n/a	435.1	158.2	n/a	443.9	157.5	0.36	56.0
29.018	0.14	fixation	n/a	472.6	154.3	908.0	n/a	n/a	n/a	n/a
29.16	0.108	saccade	n/a	473.0	161.8	n/a	508.8	162.7	1.44	641.0
29.194	0.03	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.27	0.328	fixation	n/a	516.3	152.1	879.0	n/a	n/a	n/a	n/a
29.6	0.018	saccade	n/a	515.4	148.1	n/a	559.6	147.8	1.76	153.0
29.62	0.236	fixation	n/a	563.6	149.4	866.0	n/a	n/a	n/a	n/a
29.858	0.072	saccade	n/a	563.9	149.5	n/a	165.2	201.8	15.87	406.0
29.932	0.25	fixation	n/a	159.9	200.7	892.0	n/a	n/a	n/a	n/a
30.184	0.038	saccade	n/a	157.2	199.0	n/a	262.3	98.4	5.81	287.0
30.224	0.076	fixation	n/a	262.4	104.1	860.0	n/a	n/a	n/a	n/a
30.302	0.042	saccade	n/a	261.2	103.2	n/a	495.6	88.9	9.41	412.0
30.346	0.114	fixation	n/a	492.0	88.3	865.0	n/a	n/a	n/a	n/a
30.462	0.024	saccade	n/a	489.1	87.6	n/a	559.0	80.8	2.81	194.0
30.488	0.302	fixation	n/a	556.8	80.8	864.0	n/a	n/a	n/a	n/a
30.792	0.07	saccade	n/a	559.1	84.0	n/a	124.2	138.8	17.26	472.0
30.864	0.16	fixation	n/a	120.6	137.5	874.0	n/a	n/a	n/a	n/a
31.026	0.01	saccade	n/a	119.9	139.8	n/a	104.6	132.4	0.66	70.0
31.038	0.118	fixation	n/a	103.7	136.9	875.0	n/a	n/a	n/a	n/a
31.158	0.048	saccade	n/a	102.2	143.1	n/a	254.5	136.6	5.98	216.0
31.208	0.162	fixation	n/a	257.6	140.2	875.0	n/a	n/a	n/a	n/a
31.372	0.024	saccade	n/a	258.1	140.6	n/a	349.1	166.0	3.78	272.0
31.398	0.13	fixation	n/a	349.0	162.7	914.0	n/a	n/a	n/a	n/a
31.53	0.022	saccade	n/a	347.6	164.3	n/a	422.2	145.5	3.1	213.0
31.554	0.154	fixation	n/a	426.7	147.8	947.0	n/a	n/a	n/a	n/a
31.71	0.024	saccade	n/a	424.5	149.2	n/a	514.5	152.6	3.62	238.0
31.736	0.06	fixation	n/a	517.2	152.2	965.0	n/a	n/a	n/a	n/a
31.798	0.032	saccade	n/a	517.9	155.4	n/a	328.1	211.5	7.94	478.0
31.832	0.284	fixation	n/a	326.8	207.9	963.0	n/a	n/a	n/a	n/a
32.118	0.028	saccade	n/a	321.3	206.7	n/a	433.0	196.4	4.5	294.0
32.148	0.204	fixation	n/a	436.7	195.9	947.0	n/a	n/a	n/a	n/a
32.354	0.022	saccade	n/a	436.1	198.0	n/a	509.7	199.2	2.95	219.0
32.378	0.288	fixation	n/a	507.2	199.5	900.0	n/a	n/a	n/a	n/a
32.668	0.02	saccade	n/a	506.4	202.9	n/a	557.1	206.1	2.02	163.0
32.69	0.196	fixation	n/a	555.5	201.1	882.0	n/a	n/a	n/a	n/a
32.888	0.062	saccade	n/a	556.2	203.0	n/a	160.7	257.9	15.7	480.0
32.952	0.116	fixation	n/a	152.8	259.2	905.0	n/a	n/a	n/a	n/a
33.07	0.022	saccade	n/a	152.8	261.3	n/a	97.7	263.3	2.13	169.0
33.094	0.498	fixation	n/a	116.1	262.9	882.0	n/a	n/a	n/a	n/a
33.594	0.018	saccade	n/a	125.5	261.0	n/a	98.5	258.7	1.04	115.0
33.614	0.21	fixation	n/a	106.2	261.8	875.0	n/a	n/a	n/a	n/a
33.826	0.022	saccade	n/a	106.4	262.1	n/a	172.2	263.7	2.55	185.0
33.85	0.134	fixation	n/a	182.3	263.4	894.0	n/a	n/a	n/a	n/a
33.986	0.022	saccade	n/a	183.9	264.5	n/a	252.0	265.7	2.69	180.0
34.01	0.214	fixation	n/a	250.5	264.4	887.0	n/a	n/a	n/a	n/a
34.226	0.022	saccade	n/a	250.4	265.8	n/a	324.4	262.3	2.95	230.0
34.25	0.204	fixation	n/a	331.9	261.8	890.0	n/a	n/a	n/a	n/a
34.456	0.104	saccade	n/a	333.9	270.3	n/a	339.1	264.8	0.3	344.0
34.562	0.568	fixation	n/a	340.7	264.3	859.0	n/a	n/a	n/a	n/a
35.132	0.014	saccade	n/a	338.2	264.7	n/a	370.9	263.7	1.31	120.0
35.148	0.382	fixation	n/a	374.5	262.5	841.0	n/a	n/a	n/a	n/a
35.532	0.024	saccade	n/a	372.9	261.8	n/a	455.0	258.3	3.29	182.0
35.558	0.338	fixation	n/a	464.4	256.4	841.0	n/a	n/a	n/a	n/a
35.898	0.008	saccade	n/a	462.6	256.7	n/a	452.5	256.2	0.4	48.0
35.908	0.498	fixation	n/a	449.7	257.7	854.0	n/a	n/a	n/a	n/a
36.408	0.022	saccade	n/a	448.7	257.9	n/a	501.0	260.3	2.09	132.0
36.432	0.218	fixation	n/a	512.6	258.9	847.0	n/a	n/a	n/a	n/a
36.652	0.02	saccade	n/a	513.8	259.4	n/a	562.3	259.6	1.92	140.0
36.674	0.156	fixation	n/a	563.3	257.9	835.0	n/a	n/a	n/a	n/a
36.832	0.016	saccade	n/a	562.7	260.4	n/a	599.4	257.5	1.45	120.0
36.85	0.202	fixation	n/a	601.3	256.6	834.0	n/a	n/a	n/a	n/a
37.054	0.062	saccade	n/a	601.3	257.3	n/a	134.5	312.1	18.29	486.0
37.118	0.122	fixation	n/a	143.5	312.2	868.0	n/a	n/a	n/a	n/a
37.242	0.022	saccade	n/a	140.8	312.2	n/a	94.2	324.7	1.85	164.0
37.266	0.146	fixation	n/a	104.2	325.0	868.0	n/a	n/a	n/a	n/a
37.414	0.026	saccade	n/a	103.8	324.2	n/a	204.2	318.3	3.88	259.0
37.442	0.456	fixation	n/a	202.7	320.9	880.0	n/a	n/a	n/a	n/a
37.9	0.016	saccade	n/a	203.7	321.2	n/a	243.1	321.4	1.55	131.0
37.918	0.266	fixation	n/a	245.7	323.2	897.0	n/a	n/a	n/a	n/a
38.186	0.022	saccade	n/a	247.8	327.6	n/a	316.4	319.8	2.73	196.0
38.21	0.178	fixation	n/a	327.4	319.9	895.0	n/a	n/a	n/a	n/a
38.39	0.02	saccade	n/a	326.3	319.7	n/a	388.1	318.0	2.46	186.0
38.412	0.194	fixation	n/a	396.6	317.6	876.0	n/a	n/a	n/a	n/a
38.608	0.018	saccade	n/a	396.4	319.3	n/a	445.1	317.8	1.94	152.0
38.628	0.36	fixation	n/a	448.0	319.3	847.0	n/a	n/a	n/a	n/a
38.99	0.018	saccade	n/a	444.4	322.9	n/a	491.7	324.0	1.88	156.0
39.01	0.408	fixation	n/a	495.3	320.0	813.0	n/a	n/a	n/a	n/a
39.408	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.416	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.42	0.018	saccade	n/a	494.9	323.4	n/a	449.9	318.7	1.8	145.0
39.44	0.162	fixation	n/a	453.1	318.1	787.0	n/a	n/a	n/a	n/a
39.604	0.034	saccade	n/a	452.9	318.5	n/a	583.1	325.0	5.15	247.0
39.64	0.29	fixation	n/a	586.0	320.0	770.0	n/a	n/a	n/a	n/a
39.932	0.072	saccade	n/a	586.5	322.4	n/a	99.0	385.5	18.95	520.0
40.006	0.306	fixation	n/a	92.2	384.9	777.0	n/a	n/a	n/a	n/a
40.314	0.056	saccade	n/a	90.7	386.3	n/a	277.1	89.7	13.79	388.0
40.372	0.13	fixation	n/a	284.9	92.2	686.0	n/a	n/a	n/a	n/a
40.504	0.022	saccade	n/a	287.4	93.2	n/a	225.6	65.5	2.71	221.0
40.528	0.078	fixation	n/a	225.7	65.6	676.0	n/a	n/a	n/a	n/a
40.608	0.022	saccade	n/a	227.7	66.3	n/a	155.6	69.4	2.84	229.0
40.632	0.082	fixation	n/a	163.8	71.4	671.0	n/a	n/a	n/a	n/a
40.716	0.028	saccade	n/a	164.7	71.0	n/a	120.3	71.6	1.73	210.0
40.746	0.924	fixation	n/a	123.0	78.9	762.0	n/a	n/a	n/a	n/a
41.672	0.022	saccade	n/a	125.6	88.0	n/a	203.0	83.1	3.04	223.0
41.696	0.142	fixation	n/a	205.9	84.4	885.0	n/a	n/a	n/a	n/a
41.84	0.082	saccade	n/a	204.0	92.3	n/a	194.1	79.5	0.65	238.0
41.924	0.188	fixation	n/a	192.1	78.7	848.0	n/a	n/a	n/a	n/a
42.114	0.018	saccade	n/a	192.2	78.4	n/a	148.4	79.7	1.72	150.0
42.134	0.098	fixation	n/a	154.4	81.1	841.0	n/a	n/a	n/a	n/a
42.234	0.012	saccade	n/a	150.7	81.1	n/a	127.6	83.4	0.91	80.0
42.248	0.314	fixation	n/a	130.9	81.7	845.0	n/a	n/a	n/a	n/a
42.564	0.018	saccade	n/a	131.0	81.5	n/a	186.3	76.4	2.17	181.0
42.584	0.342	fixation	n/a	191.1	76.1	842.0	n/a	n/a	n/a	n/a
42.928	0.146	saccade	n/a	195.6	82.9	n/a	247.8	61.6	2.24	664.0
42.962	0.054	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.076	0.186	fixation	n/a	249.1	79.2	802.0	n/a	n/a	n/a	n/a
43.264	0.014	saccade	n/a	248.2	82.3	n/a	274.8	76.4	1.09	113.0
43.28	0.458	fixation	n/a	275.7	70.7	807.0	n/a	n/a	n/a	n/a
43.74	0.022	saccade	n/a	277.4	69.4	n/a	209.4	67.2	2.71	203.0
43.764	0.5	fixation	n/a	201.7	72.1	807.0	n/a	n/a	n/a	n/a
44.266	0.02	saccade	n/a	202.6	73.5	n/a	264.0	73.8	2.44	188.0
44.288	0.212	fixation	n/a	275.9	74.3	827.0	n/a	n/a	n/a	n/a
44.502	0.018	saccade	n/a	275.4	78.0	n/a	317.5	80.6	1.69	165.0
44.522	0.582	fixation	n/a	315.5	84.4	860.0	n/a	n/a	n/a	n/a
45.106	0.012	saccade	n/a	312.7	87.4	n/a	339.0	84.8	1.06	100.0
45.12	0.274	fixation	n/a	341.0	85.0	865.0	n/a	n/a	n/a	n/a
45.396	0.018	saccade	n/a	340.9	84.5	n/a	381.4	90.5	1.65	131.0
45.416	0.256	fixation	n/a	387.4	90.6	875.0	n/a	n/a	n/a	n/a
45.674	0.018	saccade	n/a	387.6	92.6	n/a	426.6	90.5	1.57	135.0
45.694	0.178	fixation	n/a	431.6	88.2	865.0	n/a	n/a	n/a	n/a
45.874	0.022	saccade	n/a	432.7	88.5	n/a	372.3	84.3	2.44	195.0
