onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
14.632	0.16	fixation	n/a	362.4	84.7	1138.0	n/a	n/a	n/a	n/a
14.794	0.01	saccade	n/a	359.5	84.1	n/a	346.0	82.8	0.55	57.0
14.806	0.15	fixation	n/a	344.3	85.2	1142.0	n/a	n/a	n/a	n/a
14.958	0.014	saccade	n/a	345.3	85.3	n/a	376.5	85.2	1.26	96.0
14.974	0.3	fixation	n/a	376.0	87.6	1073.0	n/a	n/a	n/a	n/a
15.276	0.022	saccade	n/a	376.0	87.7	n/a	445.8	85.9	2.82	176.0
15.3	0.238	fixation	n/a	456.7	87.2	1026.0	n/a	n/a	n/a	n/a
15.54	0.012	saccade	n/a	456.6	87.3	n/a	441.2	91.1	0.64	58.0
15.554	0.216	fixation	n/a	437.2	92.6	1031.0	n/a	n/a	n/a	n/a
15.772	0.028	saccade	n/a	433.4	91.8	n/a	338.4	87.1	3.83	212.0
15.802	0.464	fixation	n/a	338.3	87.6	1082.0	n/a	n/a	n/a	n/a
16.268	0.022	saccade	n/a	340.3	87.8	n/a	386.2	85.0	1.85	126.0
16.292	0.208	fixation	n/a	395.8	84.3	1040.0	n/a	n/a	n/a	n/a
16.502	0.018	saccade	n/a	393.7	83.5	n/a	444.9	88.7	2.08	156.0
16.522	0.236	fixation	n/a	453.8	87.6	1056.0	n/a	n/a	n/a	n/a
16.76	0.018	saccade	n/a	456.2	88.7	n/a	503.3	88.4	1.89	141.0
16.78	0.19	fixation	n/a	514.3	91.0	1025.0	n/a	n/a	n/a	n/a
16.972	0.018	saccade	n/a	514.7	93.9	n/a	552.4	96.5	1.51	118.0
16.992	0.188	fixation	n/a	552.1	92.7	988.0	n/a	n/a	n/a	n/a
17.182	0.068	saccade	n/a	552.8	93.1	n/a	135.8	151.4	16.59	439.0
17.252	0.152	fixation	n/a	130.9	150.4	1012.0	n/a	n/a	n/a	n/a
17.406	0.008	saccade	n/a	128.5	149.6	n/a	116.0	149.6	0.49	60.0
17.416	0.256	fixation	n/a	114.4	149.7	982.0	n/a	n/a	n/a	n/a
17.674	0.022	saccade	n/a	115.9	150.3	n/a	177.3	149.2	2.4	168.0
17.698	0.338	fixation	n/a	188.7	146.7	1001.0	n/a	n/a	n/a	n/a
18.038	0.016	saccade	n/a	190.0	144.2	n/a	232.1	141.3	1.67	122.0
18.056	0.314	fixation	n/a	245.6	137.6	1096.0	n/a	n/a	n/a	n/a
18.372	0.018	saccade	n/a	247.7	137.5	n/a	289.3	135.2	1.66	121.0
18.392	0.228	fixation	n/a	303.8	134.9	1120.0	n/a	n/a	n/a	n/a
18.552	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.556	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.622	0.018	saccade	n/a	306.3	136.4	n/a	337.2	136.2	1.24	97.0
18.642	0.188	fixation	n/a	348.7	137.1	1095.0	n/a	n/a	n/a	n/a
18.832	0.016	saccade	n/a	349.0	138.8	n/a	380.8	137.4	1.28	90.0
18.85	0.218	fixation	n/a	383.4	139.4	1046.0	n/a	n/a	n/a	n/a
19.07	0.02	saccade	n/a	382.2	140.3	n/a	430.2	140.4	1.94	130.0
19.092	0.22	fixation	n/a	444.7	143.1	1022.0	n/a	n/a	n/a	n/a
19.314	0.026	saccade	n/a	443.6	142.6	n/a	530.7	148.1	3.51	200.0
19.342	0.264	fixation	n/a	533.2	145.9	1042.0	n/a	n/a	n/a	n/a
19.608	0.012	saccade	n/a	531.7	145.7	n/a	556.4	147.6	0.99	90.0
19.622	0.118	fixation	n/a	556.7	149.6	1043.0	n/a	n/a	n/a	n/a
19.742	0.06	saccade	n/a	556.1	149.6	n/a	119.6	194.7	17.25	448.0
19.804	0.168	fixation	n/a	128.2	193.7	1084.0	n/a	n/a	n/a	n/a
19.974	0.006	saccade	n/a	126.6	193.7	n/a	117.7	197.7	0.38	56.0
19.982	0.18	fixation	n/a	115.3	199.6	1078.0	n/a	n/a	n/a	n/a
20.164	0.018	saccade	n/a	113.8	202.6	n/a	159.3	203.0	1.77	128.0
20.184	0.246	fixation	n/a	167.3	203.6	1041.0	n/a	n/a	n/a	n/a
20.432	0.032	saccade	n/a	168.1	199.9	n/a	132.2	73.2	5.28	295.0
20.466	0.312	fixation	n/a	135.4	73.3	1080.0	n/a	n/a	n/a	n/a
20.78	0.008	saccade	n/a	132.6	72.9	n/a	122.7	79.1	0.46	55.0
20.79	0.542	fixation	n/a	113.1	82.1	1131.0	n/a	n/a	n/a	n/a
21.334	0.016	saccade	n/a	108.6	82.2	n/a	141.6	79.0	1.29	95.0
21.352	0.226	fixation	n/a	151.7	77.7	1114.0	n/a	n/a	n/a	n/a
21.58	0.024	saccade	n/a	149.1	77.7	n/a	229.8	75.3	3.18	190.0
21.606	0.214	fixation	n/a	237.5	75.0	1128.0	n/a	n/a	n/a	n/a
21.822	0.016	saccade	n/a	238.3	73.2	n/a	269.9	72.8	1.26	89.0
21.84	0.248	fixation	n/a	280.3	75.4	1114.0	n/a	n/a	n/a	n/a
22.09	0.024	saccade	n/a	281.2	78.1	n/a	330.3	77.9	1.97	111.0
22.116	0.224	fixation	n/a	352.5	76.5	1096.0	n/a	n/a	n/a	n/a
22.342	0.012	saccade	n/a	354.5	76.5	n/a	372.0	76.8	0.71	64.0
22.356	0.194	fixation	n/a	372.9	79.0	1072.0	n/a	n/a	n/a	n/a
22.552	0.008	saccade	n/a	374.3	79.4	n/a	386.7	80.1	0.5	59.0
22.562	0.138	fixation	n/a	390.8	79.4	1078.0	n/a	n/a	n/a	n/a
22.702	0.022	saccade	n/a	389.0	78.6	n/a	447.7	75.2	2.37	135.0
22.726	0.164	fixation	n/a	455.7	77.7	1091.0	n/a	n/a	n/a	n/a
22.892	0.008	saccade	n/a	453.0	77.8	n/a	443.7	78.9	0.38	47.0
22.902	0.266	fixation	n/a	443.9	81.5	1087.0	n/a	n/a	n/a	n/a
23.17	0.016	saccade	n/a	445.3	83.1	n/a	478.3	82.5	1.33	84.0
23.188	0.216	fixation	n/a	484.6	85.4	1073.0	n/a	n/a	n/a	n/a
23.406	0.018	saccade	n/a	484.3	88.0	n/a	521.1	91.2	1.48	98.0
23.426	0.274	fixation	n/a	529.6	88.6	1021.0	n/a	n/a	n/a	n/a
23.702	0.06	saccade	n/a	530.2	87.8	n/a	118.2	144.6	16.38	457.0
23.764	0.162	fixation	n/a	123.5	144.0	1044.0	n/a	n/a	n/a	n/a
23.928	0.01	saccade	n/a	119.8	145.2	n/a	105.3	152.1	0.63	66.0
23.94	0.384	fixation	n/a	105.0	150.3	1070.0	n/a	n/a	n/a	n/a
24.232	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.236	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.326	0.006	saccade	n/a	102.4	150.6	n/a	94.3	150.8	0.31	48.0
24.334	0.178	fixation	n/a	90.2	151.8	1070.0	n/a	n/a	n/a	n/a
24.514	0.02	saccade	n/a	91.2	152.5	n/a	142.4	145.6	2.0	137.0
24.536	0.204	fixation	n/a	157.8	145.8	1091.0	n/a	n/a	n/a	n/a
24.742	0.02	saccade	n/a	156.4	143.4	n/a	208.3	141.0	2.05	164.0
24.764	0.24	fixation	n/a	206.9	141.9	1130.0	n/a	n/a	n/a	n/a
25.006	0.02	saccade	n/a	204.2	142.1	n/a	264.4	140.5	2.39	164.0
25.028	0.226	fixation	n/a	273.7	140.0	1153.0	n/a	n/a	n/a	n/a
25.256	0.022	saccade	n/a	276.0	143.0	n/a	334.1	142.3	2.33	151.0
25.28	0.194	fixation	n/a	357.8	148.4	1097.0	n/a	n/a	n/a	n/a
25.476	0.016	saccade	n/a	362.7	151.5	n/a	400.3	149.8	1.52	135.0
25.494	0.176	fixation	n/a	409.0	153.9	1033.0	n/a	n/a	n/a	n/a
25.672	0.03	saccade	n/a	409.1	155.0	n/a	508.6	158.2	4.0	192.0
25.704	0.458	fixation	n/a	511.0	154.4	1003.0	n/a	n/a	n/a	n/a
26.164	0.008	saccade	n/a	511.3	155.2	n/a	521.2	153.1	0.41	49.0
26.174	0.282	fixation	n/a	520.0	156.5	1004.0	n/a	n/a	n/a	n/a
26.458	0.056	saccade	n/a	519.2	158.1	n/a	163.4	82.7	14.42	424.0
26.516	0.134	fixation	n/a	162.5	82.2	1037.0	n/a	n/a	n/a	n/a
26.652	0.016	saccade	n/a	159.1	83.7	n/a	125.7	84.2	1.3	108.0
26.67	0.342	fixation	n/a	116.3	88.8	1019.0	n/a	n/a	n/a	n/a
27.014	0.016	saccade	n/a	109.0	92.3	n/a	146.0	87.5	1.45	112.0
27.032	0.292	fixation	n/a	162.0	89.7	1000.0	n/a	n/a	n/a	n/a
27.326	0.024	saccade	n/a	162.8	91.3	n/a	235.1	90.6	2.86	172.0
27.352	0.206	fixation	n/a	242.4	93.5	1015.0	n/a	n/a	n/a	n/a
27.56	0.006	saccade	n/a	241.5	94.2	n/a	235.5	89.5	0.31	43.0
27.568	0.286	fixation	n/a	232.2	90.2	1000.0	n/a	n/a	n/a	n/a
27.568	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.574	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.856	0.012	saccade	n/a	227.4	90.7	n/a	256.0	91.3	1.14	109.0
27.87	0.214	fixation	n/a	273.9	89.6	999.0	n/a	n/a	n/a	n/a
28.086	0.01	saccade	n/a	278.9	86.9	n/a	296.8	87.4	0.72	76.0
28.098	0.25	fixation	n/a	299.5	88.4	1014.0	n/a	n/a	n/a	n/a
28.35	0.02	saccade	n/a	299.6	91.2	n/a	357.2	90.0	2.32	170.0
28.372	0.268	fixation	n/a	370.0	86.9	1003.0	n/a	n/a	n/a	n/a
28.642	0.022	saccade	n/a	370.4	87.3	n/a	417.1	88.3	1.88	128.0
28.666	0.176	fixation	n/a	425.3	87.9	1008.0	n/a	n/a	n/a	n/a
28.844	0.012	saccade	n/a	425.5	87.8	n/a	451.9	89.5	1.06	102.0
28.858	0.2	fixation	n/a	448.3	89.9	1019.0	n/a	n/a	n/a	n/a
29.06	0.022	saccade	n/a	444.8	90.7	n/a	518.0	91.4	2.94	187.0
29.084	0.268	fixation	n/a	536.3	95.6	1015.0	n/a	n/a	n/a	n/a
29.354	0.01	saccade	n/a	539.5	98.2	n/a	553.4	101.3	0.57	59.0
29.366	0.178	fixation	n/a	554.7	101.8	1001.0	n/a	n/a	n/a	n/a
29.546	0.05	saccade	n/a	553.5	102.5	n/a	288.6	89.2	10.59	369.0
29.598	0.176	fixation	n/a	289.9	91.4	1006.0	n/a	n/a	n/a	n/a
29.776	0.036	saccade	n/a	285.4	90.8	n/a	125.7	91.0	6.3	274.0
29.814	0.302	fixation	n/a	121.0	91.0	1117.0	n/a	n/a	n/a	n/a
30.118	0.016	saccade	n/a	119.9	88.4	n/a	157.7	85.3	1.48	116.0
30.136	0.262	fixation	n/a	172.3	85.9	1051.0	n/a	n/a	n/a	n/a
30.4	0.022	saccade	n/a	174.9	87.5	n/a	238.9	80.8	2.55	170.0
30.424	0.306	fixation	n/a	246.1	85.7	1012.0	n/a	n/a	n/a	n/a
30.732	0.026	saccade	n/a	245.3	85.2	n/a	347.8	90.3	4.11	214.0
30.76	0.38	fixation	n/a	367.5	87.7	1053.0	n/a	n/a	n/a	n/a
31.142	0.016	saccade	n/a	367.1	86.8	n/a	399.0	83.3	1.29	99.0
31.16	0.284	fixation	n/a	410.5	83.6	1004.0	n/a	n/a	n/a	n/a
31.446	0.016	saccade	n/a	416.1	81.8	n/a	450.6	82.6	1.39	111.0
31.464	0.252	fixation	n/a	465.2	83.7	1011.0	n/a	n/a	n/a	n/a
31.718	0.014	saccade	n/a	465.9	84.1	n/a	494.1	87.3	1.14	104.0
31.734	0.2	fixation	n/a	497.7	90.5	1021.0	n/a	n/a	n/a	n/a
31.936	0.026	saccade	n/a	494.2	92.0	n/a	558.7	94.5	2.58	126.0
31.964	0.568	fixation	n/a	570.3	94.4	1012.0	n/a	n/a	n/a	n/a
32.534	0.062	saccade	n/a	570.1	95.9	n/a	133.5	150.1	17.29	438.0
32.598	0.134	fixation	n/a	139.3	150.8	1050.0	n/a	n/a	n/a	n/a
32.734	0.012	saccade	n/a	135.7	151.9	n/a	116.5	152.7	0.75	63.0
32.748	0.192	fixation	n/a	112.9	153.2	1045.0	n/a	n/a	n/a	n/a
32.942	0.02	saccade	n/a	112.2	151.8	n/a	163.5	150.9	2.0	160.0
32.964	0.392	fixation	n/a	175.5	149.2	1002.0	n/a	n/a	n/a	n/a
33.358	0.014	saccade	n/a	175.6	150.2	n/a	143.5	149.3	1.26	103.0
33.374	0.262	fixation	n/a	136.6	150.0	983.0	n/a	n/a	n/a	n/a
33.638	0.02	saccade	n/a	136.6	149.4	n/a	182.2	145.6	1.79	100.0
33.66	0.28	fixation	n/a	185.8	143.9	1000.0	n/a	n/a	n/a	n/a
33.942	0.012	saccade	n/a	187.4	143.5	n/a	207.4	141.8	0.79	74.0
33.956	0.254	fixation	n/a	209.6	139.2	1023.0	n/a	n/a	n/a	n/a
34.212	0.022	saccade	n/a	209.6	138.0	n/a	275.1	133.0	2.61	146.0
34.236	0.324	fixation	n/a	291.0	134.2	1004.0	n/a	n/a	n/a	n/a
34.562	0.014	saccade	n/a	291.2	138.7	n/a	316.9	140.8	1.03	84.0
34.578	0.402	fixation	n/a	327.2	146.3	959.0	n/a	n/a	n/a	n/a
34.982	0.022	saccade	n/a	326.2	150.2	n/a	380.9	151.9	2.2	123.0
35.006	0.814	fixation	n/a	402.1	154.8	978.0	n/a	n/a	n/a	n/a
35.822	0.016	saccade	n/a	422.1	157.3	n/a	458.6	169.3	1.55	131.0
35.84	0.21	fixation	n/a	466.9	168.8	876.0	n/a	n/a	n/a	n/a
36.052	0.012	saccade	n/a	469.8	167.1	n/a	493.0	170.3	0.94	82.0
36.066	0.244	fixation	n/a	498.4	167.3	934.0	n/a	n/a	n/a	n/a
36.312	0.058	saccade	n/a	499.1	165.2	n/a	128.5	212.1	14.71	403.0
36.372	0.152	fixation	n/a	134.0	211.0	967.0	n/a	n/a	n/a	n/a
36.526	0.008	saccade	n/a	131.8	212.9	n/a	113.6	215.0	0.71	87.0
36.536	0.272	fixation	n/a	111.7	219.0	977.0	n/a	n/a	n/a	n/a
36.81	0.018	saccade	n/a	113.6	220.9	n/a	167.2	222.6	2.08	152.0
36.83	0.242	fixation	n/a	178.9	220.6	921.0	n/a	n/a	n/a	n/a
37.074	0.014	saccade	n/a	181.1	221.7	n/a	212.5	221.3	1.24	108.0
37.09	0.18	fixation	n/a	219.1	219.3	902.0	n/a	n/a	n/a	n/a
37.272	0.022	saccade	n/a	217.9	221.7	n/a	144.8	219.6	2.87	183.0
37.296	0.252	fixation	n/a	126.6	217.2	935.0	n/a	n/a	n/a	n/a
37.55	0.02	saccade	n/a	121.8	214.9	n/a	177.5	215.2	2.17	143.0
37.572	0.352	fixation	n/a	188.2	212.6	1016.0	n/a	n/a	n/a	n/a
37.926	0.016	saccade	n/a	184.5	212.4	n/a	148.6	210.8	1.41	90.0
37.944	0.194	fixation	n/a	144.2	212.1	1046.0	n/a	n/a	n/a	n/a
38.14	0.054	saccade	n/a	144.3	215.1	n/a	509.3	172.9	14.5	410.0
38.196	0.29	fixation	n/a	507.3	171.7	1006.0	n/a	n/a	n/a	n/a
38.402	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.488	0.06	saccade	n/a	510.0	174.8	n/a	130.9	210.5	14.99	403.0
38.55	0.13	fixation	n/a	138.6	212.5	936.0	n/a	n/a	n/a	n/a
38.682	0.012	saccade	n/a	139.5	213.7	n/a	112.3	215.6	1.06	99.0
38.696	0.256	fixation	n/a	112.3	215.0	956.0	n/a	n/a	n/a	n/a
38.954	0.02	saccade	n/a	112.1	214.7	n/a	170.8	212.0	2.29	144.0
38.976	0.22	fixation	n/a	184.7	213.3	1016.0	n/a	n/a	n/a	n/a
39.198	0.024	saccade	n/a	184.4	213.8	n/a	250.4	208.9	2.61	155.0
39.224	0.36	fixation	n/a	268.9	209.8	992.0	n/a	n/a	n/a	n/a
39.586	0.016	saccade	n/a	272.6	212.5	n/a	308.6	208.6	1.45	111.0
39.604	0.222	fixation	n/a	324.8	210.1	939.0	n/a	n/a	n/a	n/a
39.828	0.016	saccade	n/a	323.6	211.6	n/a	287.0	212.2	1.46	114.0
39.846	0.17	fixation	n/a	281.5	211.9	930.0	n/a	n/a	n/a	n/a
40.018	0.018	saccade	n/a	283.0	211.1	n/a	329.2	208.2	1.86	130.0
40.038	0.27	fixation	n/a	337.7	209.7	950.0	n/a	n/a	n/a	n/a
40.31	0.028	saccade	n/a	338.6	212.7	n/a	241.7	155.8	4.51	248.0
40.34	0.318	fixation	n/a	238.1	158.8	952.0	n/a	n/a	n/a	n/a
40.66	0.022	saccade	n/a	234.4	159.3	n/a	174.1	114.8	2.99	192.0
40.684	0.246	fixation	n/a	167.7	100.8	973.0	n/a	n/a	n/a	n/a
40.932	0.034	saccade	n/a	165.6	99.9	n/a	240.5	200.5	5.03	235.0
40.968	0.27	fixation	n/a	238.1	204.9	1009.0	n/a	n/a	n/a	n/a
41.24	0.054	saccade	n/a	235.8	201.3	n/a	502.7	217.0	10.65	305.0
41.296	0.216	fixation	n/a	499.5	212.6	989.0	n/a	n/a	n/a	n/a
41.514	0.014	saccade	n/a	501.3	211.9	n/a	468.7	207.9	1.32	113.0
41.53	0.676	fixation	n/a	463.9	212.1	950.0	n/a	n/a	n/a	n/a
42.208	0.01	saccade	n/a	458.5	213.4	n/a	444.9	208.5	0.58	58.0
42.22	0.336	fixation	n/a	443.4	203.7	1068.0	n/a	n/a	n/a	n/a
42.33	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.334	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.558	0.014	saccade	n/a	442.9	203.2	n/a	412.7	201.5	1.21	110.0
42.574	0.306	fixation	n/a	407.5	201.4	1128.0	n/a	n/a	n/a	n/a
42.882	0.018	saccade	n/a	404.0	201.2	n/a	453.4	201.6	1.98	151.0
42.902	0.338	fixation	n/a	463.2	202.0	1105.0	n/a	n/a	n/a	n/a
43.242	0.016	saccade	n/a	464.7	205.5	n/a	505.3	206.7	1.63	119.0
43.26	0.262	fixation	n/a	506.1	205.5	1095.0	n/a	n/a	n/a	n/a
43.524	0.016	saccade	n/a	507.3	205.9	n/a	466.9	201.6	1.63	128.0
43.542	0.974	fixation	n/a	462.3	201.1	1127.0	n/a	n/a	n/a	n/a
44.518	0.02	saccade	n/a	457.9	202.2	n/a	423.7	152.6	2.44	184.0
44.54	0.118	fixation	n/a	414.4	149.7	1112.0	n/a	n/a	n/a	n/a
