onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
8.374	0.288	fixation	n/a	346.7	191.6	290.0	n/a	n/a	n/a	n/a
8.664	0.006	saccade	n/a	342.3	190.5	n/a	334.2	190.6	0.33	51.0
8.672	0.266	fixation	n/a	339.4	187.5	276.0	n/a	n/a	n/a	n/a
8.94	0.024	saccade	n/a	341.7	184.1	n/a	366.9	124.5	2.64	156.0
8.966	0.72	fixation	n/a	383.3	99.0	279.0	n/a	n/a	n/a	n/a
9.688	0.028	saccade	n/a	384.5	95.1	n/a	357.9	108.7	1.21	164.0
9.718	0.146	fixation	n/a	356.4	105.9	294.0	n/a	n/a	n/a	n/a
9.866	0.02	saccade	n/a	357.3	104.5	n/a	399.6	72.1	2.16	185.0
9.888	0.124	fixation	n/a	396.3	74.7	291.0	n/a	n/a	n/a	n/a
10.014	0.044	saccade	n/a	395.5	73.1	n/a	495.5	66.4	4.03	328.0
10.06	0.158	fixation	n/a	507.6	71.9	289.0	n/a	n/a	n/a	n/a
10.22	0.024	saccade	n/a	508.5	71.9	n/a	599.4	62.9	3.63	273.0
10.246	0.182	fixation	n/a	589.4	64.6	277.0	n/a	n/a	n/a	n/a
10.358	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.362	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.43	0.02	saccade	n/a	590.1	66.0	n/a	635.3	72.3	1.8	152.0
10.452	0.212	fixation	n/a	626.3	69.7	260.0	n/a	n/a	n/a	n/a
10.666	0.06	saccade	n/a	627.6	67.0	n/a	343.1	60.7	11.29	457.0
10.728	0.172	fixation	n/a	328.5	57.5	250.0	n/a	n/a	n/a	n/a
10.902	0.028	saccade	n/a	328.6	58.1	n/a	290.1	64.1	1.56	190.0
10.932	0.148	fixation	n/a	287.8	59.7	253.0	n/a	n/a	n/a	n/a
11.082	0.026	saccade	n/a	288.2	60.5	n/a	191.5	71.8	3.86	264.0
11.11	0.358	fixation	n/a	201.8	72.0	255.0	n/a	n/a	n/a	n/a
11.47	0.072	saccade	n/a	198.0	73.6	n/a	607.4	176.4	16.68	459.0
11.544	0.196	fixation	n/a	623.7	181.6	252.0	n/a	n/a	n/a	n/a
11.742	0.058	saccade	n/a	626.6	184.1	n/a	395.6	455.9	14.01	584.0
11.758	0.0	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.802	0.164	fixation	n/a	392.1	474.2	289.0	n/a	n/a	n/a	n/a
11.968	0.034	saccade	n/a	393.3	474.0	n/a	260.9	477.6	5.14	288.0
12.004	0.238	fixation	n/a	267.7	473.9	284.0	n/a	n/a	n/a	n/a
12.244	0.05	saccade	n/a	266.7	472.5	n/a	355.7	211.3	10.86	456.0
12.296	0.242	fixation	n/a	356.6	202.8	217.0	n/a	n/a	n/a	n/a
12.54	0.044	saccade	n/a	355.7	201.0	n/a	283.4	72.2	5.98	302.0
12.586	0.124	fixation	n/a	285.7	55.9	203.0	n/a	n/a	n/a	n/a
12.712	0.024	saccade	n/a	284.8	51.7	n/a	177.9	65.8	4.28	296.0
12.738	0.202	fixation	n/a	174.1	66.7	214.0	n/a	n/a	n/a	n/a
12.774	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.78	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.942	0.014	saccade	n/a	172.5	68.2	n/a	146.2	72.0	1.04	94.0
12.958	0.368	fixation	n/a	152.1	70.6	230.0	n/a	n/a	n/a	n/a
13.328	0.022	saccade	n/a	149.7	71.4	n/a	210.6	67.5	2.4	196.0
13.352	0.226	fixation	n/a	201.3	67.6	236.0	n/a	n/a	n/a	n/a
13.58	0.024	saccade	n/a	201.9	69.8	n/a	280.7	64.7	3.14	255.0
13.606	0.2	fixation	n/a	270.6	64.3	237.0	n/a	n/a	n/a	n/a
13.808	0.012	saccade	n/a	270.0	66.2	n/a	247.8	66.6	0.89	84.0
13.822	0.144	fixation	n/a	251.7	68.0	240.0	n/a	n/a	n/a	n/a
13.968	0.022	saccade	n/a	251.9	66.6	n/a	321.6	56.4	2.82	223.0
13.992	0.23	fixation	n/a	319.4	54.2	233.0	n/a	n/a	n/a	n/a
14.224	0.03	saccade	n/a	320.3	53.4	n/a	347.1	57.2	1.09	182.0
14.256	0.312	fixation	n/a	351.3	56.7	233.0	n/a	n/a	n/a	n/a
14.57	0.028	saccade	n/a	351.0	57.8	n/a	245.1	67.3	4.25	286.0
14.6	0.386	fixation	n/a	250.4	68.8	250.0	n/a	n/a	n/a	n/a
14.988	0.034	saccade	n/a	251.3	73.9	n/a	143.3	83.9	4.28	271.0
15.024	0.196	fixation	n/a	155.5	79.6	278.0	n/a	n/a	n/a	n/a
15.222	0.006	saccade	n/a	154.7	79.7	n/a	146.9	79.6	0.3	44.0
15.23	0.22	fixation	n/a	147.7	77.2	270.0	n/a	n/a	n/a	n/a
15.452	0.026	saccade	n/a	146.4	76.8	n/a	214.2	74.3	2.67	122.0
15.48	0.212	fixation	n/a	221.6	71.5	251.0	n/a	n/a	n/a	n/a
15.694	0.04	saccade	n/a	224.3	71.7	n/a	295.5	59.7	2.88	230.0
15.736	0.194	fixation	n/a	302.6	62.3	246.0	n/a	n/a	n/a	n/a
15.932	0.022	saccade	n/a	302.8	62.3	n/a	369.7	58.0	2.7	212.0
15.956	0.2	fixation	n/a	359.9	59.9	239.0	n/a	n/a	n/a	n/a
16.158	0.03	saccade	n/a	360.5	59.2	n/a	257.9	70.2	4.14	252.0
16.19	0.254	fixation	n/a	267.4	66.8	241.0	n/a	n/a	n/a	n/a
16.446	0.014	saccade	n/a	266.9	66.8	n/a	258.9	65.4	0.32	53.0
16.462	0.122	fixation	n/a	263.9	65.5	237.0	n/a	n/a	n/a	n/a
16.586	0.03	saccade	n/a	265.5	65.5	n/a	383.2	66.8	4.73	297.0
16.618	0.204	fixation	n/a	378.3	64.7	238.0	n/a	n/a	n/a	n/a
16.824	0.026	saccade	n/a	378.9	64.5	n/a	437.7	79.0	2.44	180.0
16.852	0.202	fixation	n/a	431.6	79.4	243.0	n/a	n/a	n/a	n/a
17.056	0.028	saccade	n/a	431.9	79.6	n/a	533.0	77.0	4.06	242.0
17.086	0.192	fixation	n/a	524.7	75.3	248.0	n/a	n/a	n/a	n/a
17.28	0.024	saccade	n/a	524.7	74.3	n/a	603.5	77.0	3.14	235.0
17.306	0.352	fixation	n/a	592.0	84.6	239.0	n/a	n/a	n/a	n/a
17.66	0.07	saccade	n/a	600.1	87.7	n/a	160.8	130.5	17.38	485.0
17.732	0.17	fixation	n/a	149.0	133.3	245.0	n/a	n/a	n/a	n/a
17.904	0.016	saccade	n/a	147.8	135.2	n/a	126.3	137.9	0.85	87.0
17.922	0.168	fixation	n/a	132.1	137.9	246.0	n/a	n/a	n/a	n/a
18.092	0.022	saccade	n/a	130.4	138.7	n/a	192.1	137.8	2.42	196.0
18.116	0.232	fixation	n/a	187.1	140.7	235.0	n/a	n/a	n/a	n/a
18.35	0.012	saccade	n/a	190.1	142.9	n/a	215.0	147.9	1.0	93.0
18.364	0.146	fixation	n/a	213.8	148.8	234.0	n/a	n/a	n/a	n/a
18.512	0.028	saccade	n/a	214.0	149.6	n/a	302.5	155.0	3.54	206.0
18.542	0.188	fixation	n/a	299.0	154.4	226.0	n/a	n/a	n/a	n/a
18.732	0.02	saccade	n/a	300.1	156.0	n/a	247.3	159.1	2.11	151.0
18.754	0.252	fixation	n/a	250.1	161.2	232.0	n/a	n/a	n/a	n/a
19.008	0.022	saccade	n/a	251.3	159.3	n/a	210.9	151.0	1.64	140.0
19.032	0.192	fixation	n/a	218.4	148.7	240.0	n/a	n/a	n/a	n/a
19.226	0.018	saccade	n/a	217.3	149.8	n/a	181.8	146.1	1.41	129.0
19.246	0.196	fixation	n/a	187.9	144.2	250.0	n/a	n/a	n/a	n/a
19.444	0.038	saccade	n/a	186.7	147.3	n/a	266.4	166.3	3.25	286.0
19.484	0.232	fixation	n/a	277.3	168.3	245.0	n/a	n/a	n/a	n/a
19.718	0.034	saccade	n/a	279.6	168.9	n/a	145.2	153.2	5.35	280.0
19.754	0.288	fixation	n/a	152.1	149.2	250.0	n/a	n/a	n/a	n/a
20.044	0.046	saccade	n/a	149.7	150.7	n/a	353.3	148.9	8.06	387.0
20.092	0.188	fixation	n/a	350.5	149.8	236.0	n/a	n/a	n/a	n/a
20.282	0.042	saccade	n/a	354.7	148.8	n/a	428.7	138.2	3.01	227.0
20.326	0.126	fixation	n/a	438.9	141.2	234.0	n/a	n/a	n/a	n/a
20.454	0.042	saccade	n/a	440.0	143.4	n/a	505.8	159.3	2.72	231.0
20.498	0.134	fixation	n/a	519.2	161.9	230.0	n/a	n/a	n/a	n/a
20.634	0.018	saccade	n/a	521.0	162.6	n/a	506.9	159.1	0.58	98.0
20.654	0.156	fixation	n/a	508.4	161.1	230.0	n/a	n/a	n/a	n/a
20.812	0.022	saccade	n/a	507.6	161.1	n/a	564.0	162.4	2.25	176.0
20.836	0.174	fixation	n/a	562.2	163.7	230.0	n/a	n/a	n/a	n/a
21.012	0.07	saccade	n/a	562.8	164.5	n/a	163.6	209.4	15.82	469.0
21.084	0.206	fixation	n/a	152.1	213.2	236.0	n/a	n/a	n/a	n/a
21.292	0.018	saccade	n/a	150.7	215.1	n/a	138.6	210.0	0.51	80.0
21.312	0.176	fixation	n/a	139.9	210.3	237.0	n/a	n/a	n/a	n/a
21.49	0.022	saccade	n/a	139.3	211.7	n/a	208.8	201.0	2.76	197.0
21.514	0.188	fixation	n/a	211.1	202.8	243.0	n/a	n/a	n/a	n/a
21.704	0.302	saccade	n/a	213.4	202.3	n/a	373.9	200.3	6.39	208.0
21.716	0.252	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.822	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.83	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.008	0.308	fixation	n/a	385.1	202.7	234.0	n/a	n/a	n/a	n/a
22.318	0.018	saccade	n/a	384.4	203.6	n/a	435.1	197.4	2.05	195.0
22.338	0.232	fixation	n/a	427.7	196.6	240.0	n/a	n/a	n/a	n/a
22.572	0.03	saccade	n/a	522.5	185.4	n/a	525.8	184.3	0.14	74.0
22.582	0.006	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.604	0.266	fixation	n/a	517.0	177.7	240.0	n/a	n/a	n/a	n/a
22.872	0.02	saccade	n/a	517.8	178.4	n/a	486.0	189.0	1.34	141.0
22.894	0.14	fixation	n/a	492.6	187.5	242.0	n/a	n/a	n/a	n/a
23.036	0.04	saccade	n/a	491.4	187.6	n/a	565.4	178.9	2.97	262.0
23.078	0.276	fixation	n/a	576.1	184.5	241.0	n/a	n/a	n/a	n/a
23.356	0.062	saccade	n/a	578.3	184.6	n/a	279.0	123.7	12.18	432.0
23.42	0.124	fixation	n/a	264.6	101.9	237.0	n/a	n/a	n/a	n/a
23.546	0.02	saccade	n/a	261.2	97.7	n/a	285.4	64.4	1.66	125.0
23.568	0.17	fixation	n/a	281.8	66.1	239.0	n/a	n/a	n/a	n/a
23.74	0.048	saccade	n/a	281.5	65.2	n/a	423.7	67.9	5.71	425.0
23.79	0.238	fixation	n/a	440.2	69.1	232.0	n/a	n/a	n/a	n/a
24.03	0.054	saccade	n/a	442.8	65.3	n/a	214.1	65.6	9.13	453.0
24.086	0.132	fixation	n/a	200.6	70.6	236.0	n/a	n/a	n/a	n/a
24.22	0.02	saccade	n/a	200.7	72.9	n/a	143.5	77.9	2.26	182.0
24.242	0.198	fixation	n/a	153.4	75.8	236.0	n/a	n/a	n/a	n/a
24.442	0.016	saccade	n/a	153.0	76.9	n/a	122.5	80.3	1.19	117.0
24.46	0.144	fixation	n/a	132.0	81.0	235.0	n/a	n/a	n/a	n/a
24.606	0.022	saccade	n/a	130.8	81.3	n/a	197.6	75.6	2.63	212.0
24.63	0.258	fixation	n/a	195.6	76.8	240.0	n/a	n/a	n/a	n/a
24.89	0.024	saccade	n/a	196.2	77.1	n/a	284.9	69.6	3.54	233.0
24.916	0.156	fixation	n/a	290.3	68.8	240.0	n/a	n/a	n/a	n/a
25.074	0.026	saccade	n/a	292.0	69.2	n/a	365.6	65.6	2.96	174.0
25.102	0.202	fixation	n/a	357.8	64.7	242.0	n/a	n/a	n/a	n/a
25.306	0.024	saccade	n/a	359.0	65.1	n/a	424.0	68.9	2.63	172.0
25.332	0.228	fixation	n/a	417.5	69.9	241.0	n/a	n/a	n/a	n/a
25.562	0.042	saccade	n/a	417.1	71.2	n/a	522.7	82.0	4.26	233.0
25.606	0.208	fixation	n/a	513.6	82.5	253.0	n/a	n/a	n/a	n/a
25.816	0.064	saccade	n/a	515.6	80.9	n/a	196.2	135.3	12.89	429.0
25.882	0.154	fixation	n/a	182.2	140.3	266.0	n/a	n/a	n/a	n/a
26.038	0.028	saccade	n/a	180.9	141.3	n/a	164.2	141.5	0.66	135.0
26.068	0.156	fixation	n/a	157.6	142.2	270.0	n/a	n/a	n/a	n/a
26.226	0.016	saccade	n/a	156.3	143.0	n/a	128.4	145.6	1.09	112.0
26.244	0.24	fixation	n/a	136.5	144.2	261.0	n/a	n/a	n/a	n/a
26.486	0.016	saccade	n/a	134.8	145.1	n/a	129.4	144.1	0.21	50.0
26.504	0.196	fixation	n/a	129.9	143.9	252.0	n/a	n/a	n/a	n/a
26.702	0.026	saccade	n/a	130.3	143.0	n/a	230.6	158.1	3.99	268.0
26.73	0.206	fixation	n/a	228.9	157.5	247.0	n/a	n/a	n/a	n/a
26.938	0.038	saccade	n/a	231.6	156.6	n/a	177.5	143.4	2.2	192.0
26.978	0.242	fixation	n/a	171.7	141.9	251.0	n/a	n/a	n/a	n/a
27.222	0.028	saccade	n/a	171.6	142.5	n/a	242.3	155.0	2.84	148.0
27.252	0.136	fixation	n/a	240.0	157.3	250.0	n/a	n/a	n/a	n/a
27.39	0.044	saccade	n/a	241.7	158.4	n/a	360.2	152.2	4.76	293.0
27.436	0.236	fixation	n/a	371.8	151.6	243.0	n/a	n/a	n/a	n/a
27.674	0.036	saccade	n/a	374.7	151.4	n/a	264.4	161.4	4.44	271.0
27.712	0.15	fixation	n/a	274.3	156.9	249.0	n/a	n/a	n/a	n/a
27.864	0.024	saccade	n/a	272.9	156.0	n/a	215.0	156.9	2.31	172.0
27.89	0.204	fixation	n/a	223.5	155.6	247.0	n/a	n/a	n/a	n/a
28.096	0.028	saccade	n/a	223.7	156.3	n/a	345.1	162.1	4.85	306.0
28.126	0.186	fixation	n/a	338.0	160.7	242.0	n/a	n/a	n/a	n/a
28.314	0.03	saccade	n/a	341.7	161.3	n/a	245.6	165.2	3.85	264.0
28.346	0.138	fixation	n/a	254.4	160.7	249.0	n/a	n/a	n/a	n/a
28.486	0.028	saccade	n/a	253.9	159.8	n/a	371.4	152.1	4.72	318.0
28.516	0.164	fixation	n/a	369.0	150.5	244.0	n/a	n/a	n/a	n/a
28.682	0.022	saccade	n/a	371.4	150.6	n/a	438.0	146.0	2.69	193.0
28.706	0.222	fixation	n/a	437.6	141.6	249.0	n/a	n/a	n/a	n/a
28.93	0.036	saccade	n/a	437.8	141.6	n/a	475.8	146.9	1.54	137.0
28.968	0.212	fixation	n/a	481.7	147.3	249.0	n/a	n/a	n/a	n/a
29.182	0.012	saccade	n/a	479.0	147.0	n/a	462.1	144.3	0.69	75.0
29.196	0.294	fixation	n/a	467.0	145.0	243.0	n/a	n/a	n/a	n/a
29.492	0.036	saccade	n/a	464.8	145.7	n/a	495.0	155.2	1.27	160.0
29.53	0.234	fixation	n/a	502.2	157.2	237.0	n/a	n/a	n/a	n/a
29.728	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.73	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.766	0.016	saccade	n/a	501.0	157.7	n/a	538.5	159.7	1.5	125.0
29.784	0.288	fixation	n/a	531.1	160.5	233.0	n/a	n/a	n/a	n/a
30.074	0.022	saccade	n/a	532.8	160.6	n/a	501.3	160.2	1.26	125.0
30.098	0.214	fixation	n/a	505.8	157.9	237.0	n/a	n/a	n/a	n/a
30.314	0.022	saccade	n/a	505.0	156.6	n/a	536.6	157.5	1.26	150.0
30.338	0.22	fixation	n/a	530.1	155.1	239.0	n/a	n/a	n/a	n/a
30.56	0.028	saccade	n/a	529.5	154.4	n/a	553.3	155.4	0.95	142.0
30.59	0.31	fixation	n/a	559.7	154.9	245.0	n/a	n/a	n/a	n/a
30.902	0.098	saccade	n/a	561.6	156.3	n/a	392.0	121.7	6.93	303.0
30.952	0.04	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.002	0.184	fixation	n/a	387.2	87.4	229.0	n/a	n/a	n/a	n/a
31.188	0.048	saccade	n/a	386.0	82.4	n/a	222.8	76.0	6.53	398.0
31.238	0.198	fixation	n/a	210.8	77.6	238.0	n/a	n/a	n/a	n/a
31.438	0.02	saccade	n/a	208.6	77.1	n/a	178.4	82.0	1.21	105.0
31.46	0.234	fixation	n/a	183.9	78.7	232.0	n/a	n/a	n/a	n/a
31.696	0.02	saccade	n/a	184.8	79.3	n/a	134.5	78.1	1.97	149.0
31.718	0.27	fixation	n/a	144.2	78.0	227.0	n/a	n/a	n/a	n/a
31.99	0.21	saccade	n/a	148.9	80.3	n/a	150.4	81.7	0.08	94.0
32.006	0.186	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.202	0.096	fixation	n/a	167.2	75.5	226.0	n/a	n/a	n/a	n/a
32.3	0.02	saccade	n/a	167.1	69.8	n/a	213.9	75.8	1.86	154.0
32.322	0.122	fixation	n/a	209.3	73.2	227.0	n/a	n/a	n/a	n/a
32.446	0.018	saccade	n/a	211.0	74.1	n/a	250.3	73.9	1.56	110.0
32.466	0.164	fixation	n/a	254.7	71.6	224.0	n/a	n/a	n/a	n/a
32.632	0.022	saccade	n/a	254.8	71.0	n/a	316.8	71.1	2.48	196.0
32.656	0.226	fixation	n/a	309.5	72.6	215.0	n/a	n/a	n/a	n/a
32.884	0.016	saccade	n/a	310.5	74.0	n/a	345.6	68.4	1.43	114.0
32.902	0.292	fixation	n/a	346.5	66.2	216.0	n/a	n/a	n/a	n/a
33.196	0.018	saccade	n/a	346.8	66.4	n/a	306.1	63.9	1.64	126.0
33.216	0.19	fixation	n/a	307.3	66.8	221.0	n/a	n/a	n/a	n/a
33.408	0.018	saccade	n/a	309.0	66.4	n/a	357.8	64.4	1.97	155.0
33.428	0.186	fixation	n/a	357.1	66.3	221.0	n/a	n/a	n/a	n/a
33.616	0.028	saccade	n/a	357.1	68.4	n/a	425.4	72.1	2.76	177.0
33.646	0.416	fixation	n/a	417.7	70.6	229.0	n/a	n/a	n/a	n/a
34.064	0.046	saccade	n/a	416.6	73.1	n/a	507.1	72.0	3.63	289.0
34.112	0.202	fixation	n/a	522.3	77.0	244.0	n/a	n/a	n/a	n/a
34.208	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.214	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.316	0.064	saccade	n/a	524.3	85.1	n/a	168.3	154.9	14.38	520.0
34.382	0.266	fixation	n/a	156.5	165.7	267.0	n/a	n/a	n/a	n/a
34.65	0.006	saccade	n/a	151.8	168.6	n/a	143.0	172.4	0.38	56.0
34.658	0.25	fixation	n/a	143.7	168.6	276.0	n/a	n/a	n/a	n/a
34.91	0.03	saccade	n/a	143.2	167.8	n/a	219.3	120.0	3.56	239.0
34.942	0.184	fixation	n/a	214.4	117.2	258.0	n/a	n/a	n/a	n/a
35.128	0.168	saccade	n/a	213.6	123.5	n/a	149.6	199.2	3.96	106.0
35.148	0.136	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.298	0.206	fixation	n/a	156.7	157.7	284.0	n/a	n/a	n/a	n/a
35.506	0.008	saccade	n/a	159.7	154.8	n/a	167.3	163.4	0.46	56.0
35.516	0.178	fixation	n/a	165.8	165.3	288.0	n/a	n/a	n/a	n/a
35.696	0.022	saccade	n/a	165.8	165.5	n/a	157.8	101.4	2.6	212.0
35.72	0.696	fixation	n/a	158.7	107.3	263.0	n/a	n/a	n/a	n/a
36.418	0.018	saccade	n/a	158.2	108.0	n/a	136.5	103.6	0.87	105.0
36.438	0.156	fixation	n/a	143.1	102.9	275.0	n/a	n/a	n/a	n/a
36.596	0.026	saccade	n/a	143.8	103.0	n/a	229.0	88.7	3.4	254.0
36.624	0.19	fixation	n/a	222.4	90.0	273.0	n/a	n/a	n/a	n/a
36.816	0.014	saccade	n/a	222.6	90.1	n/a	250.7	92.7	1.12	112.0
36.832	0.254	fixation	n/a	255.9	89.1	265.0	n/a	n/a	n/a	n/a
37.088	0.024	saccade	n/a	256.4	89.1	n/a	309.3	91.7	2.12	174.0
37.114	0.17	fixation	n/a	301.5	91.1	259.0	n/a	n/a	n/a	n/a
37.286	0.022	saccade	n/a	302.9	91.7	n/a	357.2	83.6	2.21	182.0
37.31	0.13	fixation	n/a	355.5	86.5	251.0	n/a	n/a	n/a	n/a
37.442	0.024	saccade	n/a	355.3	87.9	n/a	438.6	88.3	3.36	277.0
37.468	0.192	fixation	n/a	434.3	88.0	249.0	n/a	n/a	n/a	n/a
37.662	0.026	saccade	n/a	436.5	88.7	n/a	506.4	79.9	2.83	199.0
37.69	0.17	fixation	n/a	497.7	80.5	252.0	n/a	n/a	n/a	n/a
37.862	0.034	saccade	n/a	500.4	81.1	n/a	445.3	86.2	2.23	232.0
37.898	0.182	fixation	n/a	440.6	83.1	249.0	n/a	n/a	n/a	n/a
38.082	0.038	saccade	n/a	440.7	82.5	n/a	490.8	78.4	2.02	205.0
38.122	0.228	fixation	n/a	499.6	81.4	250.0	n/a	n/a	n/a	n/a
38.352	0.04	saccade	n/a	499.2	83.5	n/a	549.3	84.2	2.0	207.0
38.394	0.164	fixation	n/a	557.8	89.1	253.0	n/a	n/a	n/a	n/a
38.56	0.062	saccade	n/a	560.0	91.2	n/a	209.2	154.5	14.16	488.0
38.624	0.298	fixation	n/a	196.8	162.9	269.0	n/a	n/a	n/a	n/a
38.924	0.012	saccade	n/a	195.5	164.1	n/a	175.5	167.1	0.8	78.0
38.938	0.26	fixation	n/a	178.9	164.8	264.0	n/a	n/a	n/a	n/a
39.2	0.03	saccade	n/a	177.1	163.3	n/a	276.1	155.5	3.94	230.0
39.232	0.716	fixation	n/a	270.3	156.4	257.0	n/a	n/a	n/a	n/a
39.95	0.01	saccade	n/a	270.4	157.0	n/a	290.5	155.6	0.81	86.0
39.962	0.264	fixation	n/a	290.2	154.1	265.0	n/a	n/a	n/a	n/a
40.228	0.024	saccade	n/a	288.6	152.8	n/a	367.0	146.2	3.16	246.0
40.254	0.42	fixation	n/a	358.6	143.3	260.0	n/a	n/a	n/a	n/a
40.676	0.022	saccade	n/a	358.3	140.8	n/a	414.5	132.4	2.29	168.0
40.7	0.222	fixation	n/a	407.0	129.8	260.0	n/a	n/a	n/a	n/a
40.924	0.022	saccade	n/a	407.4	129.1	n/a	458.3	131.8	2.05	177.0
40.948	0.154	fixation	n/a	447.9	129.9	271.0	n/a	n/a	n/a	n/a
41.104	0.018	saccade	n/a	449.3	129.8	n/a	490.1	137.7	1.67	132.0
41.124	0.214	fixation	n/a	491.2	140.3	270.0	n/a	n/a	n/a	n/a
