onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
10.695	0.026	saccade	n/a	292.5	175.4	n/a	361.1	175.1	2.75	163.0
10.723	0.262	fixation	n/a	353.1	174.3	301.0	n/a	n/a	n/a	n/a
10.788	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.792	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.987	0.05	saccade	n/a	354.3	174.7	n/a	462.4	170.9	4.34	225.0
11.039	0.354	fixation	n/a	475.3	172.2	299.0	n/a	n/a	n/a	n/a
11.395	0.044	saccade	n/a	474.6	173.0	n/a	537.2	172.1	2.5	229.0
11.441	0.2	fixation	n/a	550.1	175.1	301.0	n/a	n/a	n/a	n/a
11.643	0.036	saccade	n/a	552.7	176.6	n/a	498.3	174.2	2.17	275.0
11.681	0.184	fixation	n/a	486.6	179.6	306.0	n/a	n/a	n/a	n/a
11.867	0.046	saccade	n/a	483.0	187.3	n/a	570.0	199.7	3.51	274.0
11.915	0.162	fixation	n/a	579.6	205.2	346.0	n/a	n/a	n/a	n/a
12.079	0.016	saccade	n/a	581.8	212.6	n/a	584.7	224.0	0.47	88.0
12.097	0.05	fixation	n/a	583.5	220.1	371.0	n/a	n/a	n/a	n/a
12.149	0.062	saccade	n/a	584.9	220.2	n/a	258.3	103.9	13.79	558.0
12.213	0.146	fixation	n/a	240.1	103.7	331.0	n/a	n/a	n/a	n/a
12.361	0.038	saccade	n/a	237.7	102.0	n/a	156.5	77.1	3.36	316.0
12.401	0.624	fixation	n/a	150.4	73.2	314.0	n/a	n/a	n/a	n/a
13.027	0.016	saccade	n/a	155.1	73.3	n/a	191.6	69.0	1.44	116.0
13.045	0.248	fixation	n/a	187.8	70.6	349.0	n/a	n/a	n/a	n/a
13.295	0.006	saccade	n/a	188.8	69.0	n/a	179.1	70.3	0.39	57.0
13.303	0.566	fixation	n/a	178.6	66.0	328.0	n/a	n/a	n/a	n/a
13.871	0.028	saccade	n/a	177.9	59.2	n/a	288.9	61.8	4.41	289.0
13.901	0.472	fixation	n/a	271.0	60.1	296.0	n/a	n/a	n/a	n/a
14.375	0.014	saccade	n/a	264.3	58.0	n/a	256.7	56.3	0.31	50.0
14.391	0.174	fixation	n/a	259.7	54.9	278.0	n/a	n/a	n/a	n/a
14.567	0.036	saccade	n/a	258.8	53.9	n/a	339.5	54.4	3.23	298.0
14.605	0.198	fixation	n/a	345.1	54.0	275.0	n/a	n/a	n/a	n/a
14.805	0.036	saccade	n/a	346.2	53.5	n/a	390.4	59.1	1.79	211.0
14.843	0.202	fixation	n/a	399.6	59.7	271.0	n/a	n/a	n/a	n/a
15.047	0.036	saccade	n/a	400.4	60.8	n/a	446.6	60.1	1.86	187.0
15.085	0.224	fixation	n/a	454.1	59.9	271.0	n/a	n/a	n/a	n/a
15.311	0.024	saccade	n/a	453.3	60.1	n/a	523.8	63.5	2.83	206.0
15.337	0.3	fixation	n/a	513.8	63.1	270.0	n/a	n/a	n/a	n/a
15.639	0.064	saccade	n/a	521.0	63.3	n/a	191.4	117.2	13.29	488.0
15.705	0.162	fixation	n/a	177.0	118.4	293.0	n/a	n/a	n/a	n/a
15.869	0.022	saccade	n/a	175.5	118.8	n/a	130.3	126.1	1.79	145.0
15.893	0.196	fixation	n/a	139.9	126.0	294.0	n/a	n/a	n/a	n/a
16.091	0.038	saccade	n/a	139.1	128.0	n/a	245.4	118.5	4.21	198.0
16.131	0.156	fixation	n/a	237.3	119.2	281.0	n/a	n/a	n/a	n/a
16.289	0.05	saccade	n/a	238.6	119.2	n/a	356.9	114.7	4.75	312.0
16.341	0.148	fixation	n/a	357.6	115.9	274.0	n/a	n/a	n/a	n/a
16.491	0.016	saccade	n/a	357.1	116.3	n/a	335.2	122.5	0.92	97.0
16.509	0.206	fixation	n/a	340.9	121.7	271.0	n/a	n/a	n/a	n/a
16.717	0.022	saccade	n/a	341.4	121.2	n/a	411.8	118.8	2.83	237.0
16.741	0.214	fixation	n/a	411.0	120.7	269.0	n/a	n/a	n/a	n/a
16.957	0.032	saccade	n/a	411.3	120.6	n/a	478.0	121.7	2.68	181.0
16.991	0.238	fixation	n/a	468.7	118.4	282.0	n/a	n/a	n/a	n/a
17.231	0.008	saccade	n/a	464.7	120.9	n/a	454.0	120.9	0.43	52.0
17.241	0.188	fixation	n/a	452.6	121.8	293.0	n/a	n/a	n/a	n/a
17.431	0.046	saccade	n/a	452.3	118.9	n/a	571.2	131.0	4.77	274.0
17.479	0.212	fixation	n/a	580.5	131.4	302.0	n/a	n/a	n/a	n/a
17.693	0.022	saccade	n/a	580.5	129.6	n/a	618.6	128.8	1.51	112.0
17.717	0.182	fixation	n/a	614.3	126.3	315.0	n/a	n/a	n/a	n/a
17.901	0.042	saccade	n/a	614.7	124.8	n/a	675.2	127.6	2.37	228.0
17.945	0.232	fixation	n/a	683.9	130.9	308.0	n/a	n/a	n/a	n/a
17.966	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.972	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.179	0.038	saccade	n/a	685.6	129.6	n/a	709.9	130.0	0.94	168.0
18.219	0.266	fixation	n/a	718.9	134.1	299.0	n/a	n/a	n/a	n/a
18.487	0.044	saccade	n/a	716.5	134.2	n/a	529.6	99.8	7.44	432.0
18.533	0.226	fixation	n/a	533.7	99.5	319.0	n/a	n/a	n/a	n/a
18.761	0.056	saccade	n/a	531.3	98.8	n/a	658.4	126.3	5.15	300.0
18.819	0.232	fixation	n/a	660.1	128.5	336.0	n/a	n/a	n/a	n/a
19.053	0.026	saccade	n/a	656.5	129.8	n/a	662.0	132.2	0.24	109.0
19.081	0.122	fixation	n/a	668.5	132.6	333.0	n/a	n/a	n/a	n/a
19.205	0.07	saccade	n/a	669.4	132.1	n/a	276.6	78.1	15.65	531.0
19.277	0.218	fixation	n/a	257.3	78.7	320.0	n/a	n/a	n/a	n/a
19.497	0.038	saccade	n/a	255.4	79.5	n/a	170.3	71.5	3.38	336.0
19.537	0.662	fixation	n/a	165.6	66.7	309.0	n/a	n/a	n/a	n/a
20.201	0.024	saccade	n/a	170.1	66.6	n/a	126.1	69.6	1.72	163.0
20.227	0.17	fixation	n/a	133.0	71.5	313.0	n/a	n/a	n/a	n/a
20.399	0.006	saccade	n/a	130.4	73.1	n/a	120.2	73.9	0.4	58.0
20.407	0.344	fixation	n/a	119.5	72.1	317.0	n/a	n/a	n/a	n/a
20.753	0.024	saccade	n/a	116.4	69.0	n/a	177.4	62.8	2.4	173.0
20.779	0.2	fixation	n/a	171.2	64.1	296.0	n/a	n/a	n/a	n/a
20.981	0.022	saccade	n/a	173.5	64.5	n/a	231.5	63.2	2.29	180.0
21.005	0.106	fixation	n/a	222.2	63.8	284.0	n/a	n/a	n/a	n/a
21.113	0.024	saccade	n/a	222.2	63.7	n/a	299.1	64.3	3.06	227.0
21.139	0.19	fixation	n/a	287.8	62.3	281.0	n/a	n/a	n/a	n/a
21.331	0.022	saccade	n/a	288.7	61.0	n/a	341.5	59.8	2.12	160.0
21.355	0.38	fixation	n/a	334.5	60.6	271.0	n/a	n/a	n/a	n/a
21.737	0.014	saccade	n/a	334.4	60.0	n/a	362.4	58.8	1.13	113.0
21.753	0.186	fixation	n/a	363.4	57.6	258.0	n/a	n/a	n/a	n/a
21.941	0.016	saccade	n/a	364.8	58.1	n/a	392.9	60.2	1.14	96.0
21.959	0.234	fixation	n/a	385.9	62.4	259.0	n/a	n/a	n/a	n/a
22.195	0.018	saccade	n/a	385.7	62.6	n/a	428.0	66.0	1.71	127.0
22.215	0.204	fixation	n/a	429.8	68.3	275.0	n/a	n/a	n/a	n/a
22.421	0.042	saccade	n/a	430.8	68.8	n/a	508.6	66.9	3.13	261.0
22.465	0.136	fixation	n/a	518.0	67.9	286.0	n/a	n/a	n/a	n/a
22.603	0.07	saccade	n/a	519.9	69.6	n/a	144.8	131.1	15.03	477.0
22.675	0.264	fixation	n/a	131.0	135.4	301.0	n/a	n/a	n/a	n/a
22.941	0.006	saccade	n/a	133.4	134.6	n/a	141.5	130.8	0.35	54.0
22.949	0.178	fixation	n/a	139.9	131.8	296.0	n/a	n/a	n/a	n/a
23.129	0.004	saccade	n/a	139.1	130.7	n/a	145.1	130.1	0.24	51.0
23.135	0.182	fixation	n/a	144.0	128.1	287.0	n/a	n/a	n/a	n/a
23.319	0.022	saccade	n/a	143.0	131.6	n/a	207.4	124.4	2.55	176.0
23.343	0.15	fixation	n/a	197.8	125.2	300.0	n/a	n/a	n/a	n/a
23.495	0.008	saccade	n/a	196.8	129.9	n/a	208.2	128.7	0.45	54.0
23.505	0.12	fixation	n/a	207.1	128.0	305.0	n/a	n/a	n/a	n/a
23.627	0.024	saccade	n/a	206.8	129.5	n/a	274.6	124.4	2.7	212.0
23.653	0.148	fixation	n/a	264.5	126.0	308.0	n/a	n/a	n/a	n/a
23.803	0.02	saccade	n/a	265.9	127.1	n/a	320.5	122.4	2.2	189.0
23.825	0.142	fixation	n/a	314.8	122.5	315.0	n/a	n/a	n/a	n/a
23.969	0.03	saccade	n/a	313.9	122.2	n/a	417.6	124.8	4.17	235.0
24.001	0.172	fixation	n/a	407.7	124.1	320.0	n/a	n/a	n/a	n/a
24.175	0.046	saccade	n/a	407.7	123.0	n/a	519.9	125.5	4.51	318.0
24.223	0.188	fixation	n/a	536.1	127.3	314.0	n/a	n/a	n/a	n/a
24.413	0.04	saccade	n/a	537.5	127.2	n/a	592.2	129.6	2.17	223.0
24.455	0.12	fixation	n/a	599.7	131.4	315.0	n/a	n/a	n/a	n/a
24.577	0.072	saccade	n/a	601.3	130.8	n/a	190.5	203.2	16.47	513.0
24.651	0.168	fixation	n/a	175.6	208.4	313.0	n/a	n/a	n/a	n/a
24.821	0.028	saccade	n/a	173.3	210.0	n/a	154.6	202.8	0.79	145.0
24.851	0.154	fixation	n/a	149.1	203.5	305.0	n/a	n/a	n/a	n/a
25.007	0.024	saccade	n/a	149.8	203.4	n/a	89.6	214.4	2.37	186.0
25.033	0.232	fixation	n/a	101.8	210.4	293.0	n/a	n/a	n/a	n/a
25.267	0.022	saccade	n/a	103.2	209.9	n/a	164.4	196.1	2.44	214.0
25.291	0.168	fixation	n/a	155.8	198.1	292.0	n/a	n/a	n/a	n/a
25.326	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.33	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.461	0.022	saccade	n/a	157.8	198.8	n/a	178.4	134.6	2.71	197.0
25.485	0.19	fixation	n/a	184.1	128.7	280.0	n/a	n/a	n/a	n/a
25.677	0.022	saccade	n/a	184.6	128.6	n/a	200.4	66.1	2.61	178.0
25.701	0.246	fixation	n/a	202.5	67.1	276.0	n/a	n/a	n/a	n/a
25.949	0.042	saccade	n/a	206.4	66.8	n/a	149.8	125.0	3.24	257.0
25.993	0.296	fixation	n/a	144.9	125.8	290.0	n/a	n/a	n/a	n/a
26.291	0.01	saccade	n/a	144.6	125.4	n/a	126.1	129.0	0.74	77.0
26.303	0.486	fixation	n/a	122.2	130.2	287.0	n/a	n/a	n/a	n/a
26.791	0.034	saccade	n/a	119.4	130.8	n/a	183.7	63.9	3.68	264.0
26.827	0.7	fixation	n/a	179.2	66.4	295.0	n/a	n/a	n/a	n/a
27.529	0.036	saccade	n/a	182.5	72.0	n/a	139.0	70.6	1.7	223.0
27.567	0.158	fixation	n/a	130.4	69.9	317.0	n/a	n/a	n/a	n/a
27.727	0.038	saccade	n/a	129.4	72.6	n/a	240.7	72.9	4.38	254.0
27.767	0.194	fixation	n/a	235.1	70.5	321.0	n/a	n/a	n/a	n/a
27.963	0.024	saccade	n/a	235.7	69.8	n/a	312.5	65.6	3.07	254.0
27.989	0.13	fixation	n/a	302.9	65.2	296.0	n/a	n/a	n/a	n/a
28.121	0.02	saccade	n/a	306.4	64.1	n/a	263.7	64.7	1.71	141.0
28.143	0.118	fixation	n/a	273.5	64.2	281.0	n/a	n/a	n/a	n/a
28.263	0.028	saccade	n/a	272.0	62.9	n/a	404.2	65.0	5.31	367.0
28.293	0.226	fixation	n/a	401.7	65.7	265.0	n/a	n/a	n/a	n/a
28.302	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.521	0.022	saccade	n/a	404.3	65.9	n/a	474.9	67.9	2.84	186.0
28.545	0.218	fixation	n/a	478.7	67.6	265.0	n/a	n/a	n/a	n/a
28.765	0.028	saccade	n/a	478.3	66.9	n/a	561.4	69.0	3.33	231.0
28.795	0.188	fixation	n/a	548.6	67.2	263.0	n/a	n/a	n/a	n/a
28.985	0.102	saccade	n/a	549.1	66.6	n/a	130.0	124.1	16.66	435.0
29.089	0.254	fixation	n/a	113.4	131.5	283.0	n/a	n/a	n/a	n/a
29.345	0.022	saccade	n/a	111.6	132.9	n/a	117.2	63.8	2.77	210.0
29.369	0.206	fixation	n/a	129.1	65.3	264.0	n/a	n/a	n/a	n/a
29.502	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.506	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.577	0.036	saccade	n/a	130.4	65.8	n/a	208.9	63.4	3.08	264.0
29.615	0.392	fixation	n/a	218.2	64.0	273.0	n/a	n/a	n/a	n/a
30.009	0.048	saccade	n/a	221.4	66.8	n/a	154.4	116.0	3.3	278.0
30.059	0.2	fixation	n/a	152.4	120.9	307.0	n/a	n/a	n/a	n/a
30.261	0.022	saccade	n/a	151.5	120.4	n/a	155.2	141.3	0.86	93.0
30.285	0.24	fixation	n/a	149.3	141.0	323.0	n/a	n/a	n/a	n/a
30.527	0.026	saccade	n/a	151.3	143.4	n/a	133.1	80.4	2.63	224.0
30.555	0.214	fixation	n/a	128.4	88.6	329.0	n/a	n/a	n/a	n/a
30.771	0.012	saccade	n/a	130.0	89.8	n/a	136.7	105.3	0.67	64.0
30.785	0.086	fixation	n/a	133.2	101.3	349.0	n/a	n/a	n/a	n/a
30.873	0.042	saccade	n/a	134.2	102.0	n/a	139.9	197.6	3.84	356.0
30.917	0.156	fixation	n/a	140.3	210.1	375.0	n/a	n/a	n/a	n/a
31.075	0.036	saccade	n/a	142.0	210.9	n/a	103.2	220.2	1.55	217.0
31.113	0.152	fixation	n/a	95.3	220.0	376.0	n/a	n/a	n/a	n/a
31.267	0.01	saccade	n/a	95.1	218.6	n/a	101.3	202.2	0.69	75.0
31.279	0.386	fixation	n/a	101.4	204.1	354.0	n/a	n/a	n/a	n/a
31.667	0.038	saccade	n/a	101.9	202.4	n/a	159.7	64.5	5.97	333.0
31.707	0.098	fixation	n/a	153.9	67.1	338.0	n/a	n/a	n/a	n/a
31.807	0.032	saccade	n/a	153.5	66.7	n/a	123.5	74.4	1.21	169.0
31.841	0.16	fixation	n/a	116.6	69.8	338.0	n/a	n/a	n/a	n/a
32.003	0.022	saccade	n/a	113.7	67.6	n/a	169.1	67.8	2.16	182.0
32.027	0.182	fixation	n/a	157.5	67.8	333.0	n/a	n/a	n/a	n/a
32.211	0.024	saccade	n/a	159.8	65.4	n/a	240.8	65.7	3.2	260.0
32.237	0.174	fixation	n/a	232.0	63.9	313.0	n/a	n/a	n/a	n/a
32.413	0.024	saccade	n/a	236.4	63.5	n/a	293.6	55.9	2.3	168.0
32.439	0.182	fixation	n/a	282.8	57.8	307.0	n/a	n/a	n/a	n/a
32.623	0.02	saccade	n/a	283.3	58.0	n/a	326.3	59.2	1.72	117.0
32.645	0.174	fixation	n/a	327.0	58.8	305.0	n/a	n/a	n/a	n/a
32.821	0.032	saccade	n/a	327.5	60.7	n/a	391.9	66.3	2.6	155.0
32.855	0.204	fixation	n/a	388.2	65.3	286.0	n/a	n/a	n/a	n/a
33.061	0.014	saccade	n/a	390.9	66.0	n/a	425.7	63.5	1.41	123.0
33.077	0.188	fixation	n/a	427.5	62.2	277.0	n/a	n/a	n/a	n/a
33.267	0.028	saccade	n/a	428.0	62.9	n/a	509.7	67.8	3.29	210.0
33.297	0.288	fixation	n/a	499.8	62.3	277.0	n/a	n/a	n/a	n/a
33.587	0.016	saccade	n/a	501.9	61.2	n/a	537.0	63.3	1.4	130.0
33.605	0.172	fixation	n/a	529.3	63.7	270.0	n/a	n/a	n/a	n/a
33.779	0.042	saccade	n/a	527.9	63.6	n/a	585.5	67.0	2.29	178.0
33.823	0.412	fixation	n/a	591.2	69.0	275.0	n/a	n/a	n/a	n/a
34.237	0.008	saccade	n/a	591.9	70.0	n/a	605.5	70.6	0.54	65.0
34.247	0.214	fixation	n/a	604.4	69.7	275.0	n/a	n/a	n/a	n/a
34.463	0.014	saccade	n/a	605.7	69.2	n/a	568.5	66.2	1.48	128.0
34.479	0.262	fixation	n/a	569.3	67.3	275.0	n/a	n/a	n/a	n/a
34.743	0.074	saccade	n/a	570.7	68.3	n/a	172.8	117.0	15.85	477.0
34.819	0.112	fixation	n/a	157.8	122.4	298.0	n/a	n/a	n/a	n/a
34.933	0.02	saccade	n/a	157.7	124.5	n/a	117.1	136.1	1.65	154.0
34.955	0.156	fixation	n/a	125.7	132.2	303.0	n/a	n/a	n/a	n/a
35.113	0.034	saccade	n/a	124.1	133.1	n/a	221.7	122.7	3.86	253.0
35.149	0.356	fixation	n/a	213.8	120.4	284.0	n/a	n/a	n/a	n/a
35.507	0.024	saccade	n/a	213.9	119.7	n/a	262.1	119.3	1.92	114.0
35.533	0.144	fixation	n/a	254.2	118.8	277.0	n/a	n/a	n/a	n/a
35.679	0.036	saccade	n/a	255.3	120.4	n/a	303.4	120.6	1.92	237.0
35.717	0.324	fixation	n/a	314.4	121.8	277.0	n/a	n/a	n/a	n/a
36.043	0.016	saccade	n/a	314.5	121.6	n/a	351.3	119.9	1.48	126.0
36.061	0.378	fixation	n/a	342.6	120.7	275.0	n/a	n/a	n/a	n/a
36.441	0.042	saccade	n/a	340.4	119.7	n/a	452.4	119.7	4.5	292.0
36.485	0.158	fixation	n/a	447.6	121.9	274.0	n/a	n/a	n/a	n/a
36.502	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.506	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.645	0.042	saccade	n/a	449.2	122.5	n/a	523.6	122.8	2.99	214.0
36.689	0.194	fixation	n/a	533.6	125.6	273.0	n/a	n/a	n/a	n/a
36.885	0.008	saccade	n/a	534.6	125.6	n/a	521.7	124.8	0.52	62.0
36.895	0.144	fixation	n/a	520.9	120.7	271.0	n/a	n/a	n/a	n/a
37.041	0.044	saccade	n/a	520.7	119.4	n/a	593.9	122.6	2.91	294.0
37.087	0.192	fixation	n/a	606.3	127.3	273.0	n/a	n/a	n/a	n/a
37.281	0.074	saccade	n/a	607.3	128.5	n/a	152.9	182.2	17.95	482.0
37.357	0.21	fixation	n/a	137.7	189.6	291.0	n/a	n/a	n/a	n/a
37.569	0.016	saccade	n/a	136.0	192.7	n/a	125.3	204.3	0.62	92.0
37.587	0.166	fixation	n/a	128.0	201.1	291.0	n/a	n/a	n/a	n/a
37.755	0.024	saccade	n/a	128.4	201.7	n/a	135.1	134.3	2.71	206.0
37.781	0.344	fixation	n/a	138.2	133.0	281.0	n/a	n/a	n/a	n/a
38.127	0.02	saccade	n/a	139.9	132.5	n/a	165.7	127.9	1.03	119.0
38.149	0.118	fixation	n/a	161.6	126.5	284.0	n/a	n/a	n/a	n/a
38.269	0.022	saccade	n/a	162.8	126.2	n/a	155.1	71.2	2.24	174.0
38.293	0.406	fixation	n/a	159.5	77.3	279.0	n/a	n/a	n/a	n/a
38.701	0.016	saccade	n/a	160.1	76.6	n/a	134.2	60.2	1.21	118.0
38.719	0.21	fixation	n/a	141.0	64.5	279.0	n/a	n/a	n/a	n/a
38.931	0.016	saccade	n/a	142.0	64.2	n/a	181.8	64.5	1.56	137.0
38.949	0.19	fixation	n/a	190.1	66.3	285.0	n/a	n/a	n/a	n/a
39.141	0.02	saccade	n/a	192.9	66.2	n/a	254.5	63.3	2.45	202.0
39.163	0.166	fixation	n/a	256.4	61.9	271.0	n/a	n/a	n/a	n/a
39.331	0.022	saccade	n/a	257.7	61.6	n/a	335.8	59.5	3.13	247.0
39.355	0.188	fixation	n/a	336.2	60.9	271.0	n/a	n/a	n/a	n/a
39.545	0.036	saccade	n/a	335.9	60.4	n/a	413.6	65.1	3.13	260.0
39.583	0.304	fixation	n/a	411.4	64.3	265.0	n/a	n/a	n/a	n/a
39.889	0.046	saccade	n/a	412.2	65.9	n/a	497.5	69.1	3.44	264.0
39.937	0.19	fixation	n/a	509.0	70.4	263.0	n/a	n/a	n/a	n/a
40.129	0.016	saccade	n/a	508.2	70.5	n/a	497.8	67.0	0.44	85.0
40.147	0.158	fixation	n/a	499.9	67.5	265.0	n/a	n/a	n/a	n/a
40.307	0.034	saccade	n/a	498.7	67.9	n/a	568.2	70.6	2.78	153.0
40.343	0.218	fixation	n/a	558.3	69.5	276.0	n/a	n/a	n/a	n/a
40.563	0.02	saccade	n/a	557.2	69.9	n/a	602.2	73.6	1.79	131.0
40.585	0.244	fixation	n/a	590.3	74.3	286.0	n/a	n/a	n/a	n/a
40.831	0.028	saccade	n/a	591.8	75.0	n/a	539.9	79.5	2.07	133.0
