onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
5.744	0.206	fixation	n/a	438.8	80.3	674.0	n/a	n/a	n/a	n/a
5.952	0.022	saccade	n/a	439.0	81.9	n/a	523.1	81.3	3.38	277.0
5.976	0.272	fixation	n/a	519.1	84.5	665.0	n/a	n/a	n/a	n/a
6.25	0.022	saccade	n/a	518.5	83.1	n/a	597.1	85.1	3.13	263.0
6.274	0.212	fixation	n/a	588.6	83.8	660.0	n/a	n/a	n/a	n/a
6.488	0.02	saccade	n/a	588.9	85.5	n/a	541.5	73.2	1.95	205.0
6.51	0.354	fixation	n/a	550.7	77.8	659.0	n/a	n/a	n/a	n/a
6.866	0.022	saccade	n/a	549.7	79.6	n/a	621.4	82.5	2.84	235.0
6.89	0.212	fixation	n/a	613.2	83.1	661.0	n/a	n/a	n/a	n/a
7.104	0.054	saccade	n/a	613.0	85.5	n/a	136.1	129.3	18.75	556.0
7.16	0.328	fixation	n/a	145.3	136.3	706.0	n/a	n/a	n/a	n/a
7.49	0.024	saccade	n/a	145.2	138.5	n/a	236.6	140.7	3.61	297.0
7.516	0.138	fixation	n/a	232.7	140.5	739.0	n/a	n/a	n/a	n/a
7.656	0.054	saccade	n/a	232.4	139.2	n/a	561.7	68.8	13.38	495.0
7.712	0.282	fixation	n/a	564.2	68.2	749.0	n/a	n/a	n/a	n/a
7.996	0.03	saccade	n/a	562.0	68.6	n/a	501.2	70.3	2.42	301.0
8.028	0.298	fixation	n/a	499.5	73.8	739.0	n/a	n/a	n/a	n/a
8.328	0.028	saccade	n/a	499.3	79.1	n/a	563.9	84.9	2.59	294.0
8.358	0.172	fixation	n/a	569.4	84.4	718.0	n/a	n/a	n/a	n/a
8.532	0.02	saccade	n/a	570.9	86.0	n/a	604.9	91.5	1.36	173.0
8.554	0.066	fixation	n/a	603.5	89.9	696.0	n/a	n/a	n/a	n/a
8.622	0.046	saccade	n/a	605.3	91.3	n/a	244.1	146.8	14.51	558.0
8.67	0.188	fixation	n/a	259.9	145.5	695.0	n/a	n/a	n/a	n/a
8.86	0.018	saccade	n/a	263.0	144.8	n/a	199.3	145.5	2.53	236.0
8.88	0.188	fixation	n/a	205.9	147.1	705.0	n/a	n/a	n/a	n/a
9.07	0.03	saccade	n/a	207.2	148.0	n/a	289.8	153.5	3.29	346.0
9.102	0.154	fixation	n/a	295.4	152.0	706.0	n/a	n/a	n/a	n/a
9.258	0.03	saccade	n/a	296.2	154.8	n/a	360.4	148.5	2.59	280.0
9.29	0.15	fixation	n/a	365.5	147.9	695.0	n/a	n/a	n/a	n/a
9.442	0.022	saccade	n/a	366.6	148.4	n/a	462.7	151.8	3.87	336.0
9.466	0.236	fixation	n/a	456.9	150.6	680.0	n/a	n/a	n/a	n/a
9.704	0.026	saccade	n/a	456.0	147.9	n/a	566.8	153.8	4.43	312.0
9.732	0.252	fixation	n/a	571.6	153.3	659.0	n/a	n/a	n/a	n/a
9.986	0.028	saccade	n/a	570.3	151.6	n/a	444.1	142.7	5.06	363.0
10.016	0.41	fixation	n/a	452.9	144.8	652.0	n/a	n/a	n/a	n/a
10.428	0.05	saccade	n/a	453.9	147.5	n/a	200.3	105.1	10.25	320.0
10.48	0.122	fixation	n/a	207.6	108.0	666.0	n/a	n/a	n/a	n/a
10.604	0.02	saccade	n/a	210.5	107.4	n/a	154.1	70.6	2.67	235.0
10.626	0.124	fixation	n/a	161.2	74.3	661.0	n/a	n/a	n/a	n/a
10.752	0.032	saccade	n/a	159.9	71.9	n/a	254.7	75.1	3.75	334.0
10.786	0.188	fixation	n/a	264.1	73.4	669.0	n/a	n/a	n/a	n/a
10.976	0.03	saccade	n/a	266.1	76.2	n/a	348.9	80.5	3.32	333.0
11.008	0.216	fixation	n/a	354.5	82.2	677.0	n/a	n/a	n/a	n/a
11.226	0.022	saccade	n/a	355.6	82.4	n/a	286.3	73.5	2.81	250.0
11.25	0.144	fixation	n/a	293.5	77.7	666.0	n/a	n/a	n/a	n/a
11.396	0.03	saccade	n/a	293.2	78.5	n/a	392.8	80.1	4.0	383.0
11.428	0.198	fixation	n/a	397.6	80.3	661.0	n/a	n/a	n/a	n/a
11.628	0.034	saccade	n/a	397.8	79.1	n/a	498.8	73.9	4.07	370.0
11.664	0.428	fixation	n/a	505.3	71.8	662.0	n/a	n/a	n/a	n/a
12.094	0.022	saccade	n/a	503.7	71.9	n/a	578.8	79.6	3.01	243.0
12.118	0.326	fixation	n/a	566.6	76.5	654.0	n/a	n/a	n/a	n/a
12.446	0.006	saccade	n/a	565.9	73.7	n/a	556.7	75.2	0.37	53.0
12.454	0.15	fixation	n/a	555.5	75.2	648.0	n/a	n/a	n/a	n/a
12.578	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.584	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.606	0.024	saccade	n/a	556.2	76.3	n/a	628.3	85.5	2.87	266.0
12.632	0.092	fixation	n/a	618.7	81.1	650.0	n/a	n/a	n/a	n/a
12.726	0.052	saccade	n/a	619.7	82.7	n/a	196.1	150.6	16.93	527.0
12.78	0.304	fixation	n/a	213.2	154.0	676.0	n/a	n/a	n/a	n/a
13.086	0.022	saccade	n/a	214.8	150.9	n/a	284.5	145.3	2.79	250.0
13.11	0.144	fixation	n/a	286.7	149.7	687.0	n/a	n/a	n/a	n/a
13.256	0.028	saccade	n/a	287.8	149.7	n/a	166.4	141.2	4.82	327.0
13.286	0.202	fixation	n/a	174.0	144.7	672.0	n/a	n/a	n/a	n/a
13.49	0.016	saccade	n/a	176.0	147.8	n/a	140.7	143.5	1.4	125.0
13.508	0.128	fixation	n/a	145.6	143.1	675.0	n/a	n/a	n/a	n/a
13.638	0.048	saccade	n/a	144.3	144.0	n/a	508.0	72.9	14.66	474.0
13.688	0.284	fixation	n/a	495.2	73.0	704.0	n/a	n/a	n/a	n/a
13.974	0.034	saccade	n/a	495.1	72.9	n/a	319.5	133.8	7.48	398.0
14.01	0.17	fixation	n/a	329.4	136.0	726.0	n/a	n/a	n/a	n/a
14.182	0.022	saccade	n/a	329.0	138.7	n/a	421.0	145.8	3.71	343.0
14.206	0.16	fixation	n/a	418.3	143.5	735.0	n/a	n/a	n/a	n/a
14.368	0.03	saccade	n/a	418.2	143.6	n/a	493.6	145.7	3.04	318.0
14.4	0.358	fixation	n/a	498.7	147.6	741.0	n/a	n/a	n/a	n/a
14.76	0.048	saccade	n/a	498.7	150.3	n/a	148.2	91.6	14.08	492.0
14.81	0.266	fixation	n/a	153.2	88.0	729.0	n/a	n/a	n/a	n/a
15.078	0.022	saccade	n/a	152.2	85.4	n/a	216.0	76.2	2.54	257.0
15.102	0.258	fixation	n/a	215.1	75.4	706.0	n/a	n/a	n/a	n/a
15.362	0.02	saccade	n/a	215.3	76.6	n/a	261.7	72.4	1.85	183.0
15.384	0.64	fixation	n/a	254.3	75.1	695.0	n/a	n/a	n/a	n/a
16.026	0.02	saccade	n/a	255.8	80.3	n/a	293.4	78.9	1.5	167.0
16.048	0.166	fixation	n/a	286.9	79.1	691.0	n/a	n/a	n/a	n/a
16.216	0.186	saccade	n/a	279.3	84.9	n/a	277.8	125.5	1.66	107.0
16.25	0.144	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.404	0.046	fixation	n/a	224.1	118.6	695.0	n/a	n/a	n/a	n/a
16.452	0.004	saccade	n/a	223.8	113.8	n/a	223.3	106.6	0.29	59.0
16.458	0.126	fixation	n/a	224.3	91.9	692.0	n/a	n/a	n/a	n/a
16.586	0.144	saccade	n/a	224.1	87.6	n/a	198.4	93.4	1.04	984.0
16.654	0.026	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.732	0.178	fixation	n/a	192.8	79.1	677.0	n/a	n/a	n/a	n/a
16.912	0.16	saccade	n/a	198.3	82.1	n/a	254.3	89.7	2.24	930.0
16.936	0.108	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.074	0.634	fixation	n/a	261.3	68.0	671.0	n/a	n/a	n/a	n/a
17.71	0.028	saccade	n/a	265.9	65.0	n/a	299.3	72.8	1.38	238.0
17.74	0.204	fixation	n/a	301.9	72.0	658.0	n/a	n/a	n/a	n/a
17.946	0.02	saccade	n/a	303.9	74.2	n/a	277.4	71.5	1.07	121.0
17.968	0.234	fixation	n/a	280.9	72.7	658.0	n/a	n/a	n/a	n/a
18.204	0.016	saccade	n/a	279.1	78.1	n/a	263.5	74.7	0.64	85.0
18.222	0.43	fixation	n/a	264.7	73.0	687.0	n/a	n/a	n/a	n/a
18.654	0.026	saccade	n/a	264.1	72.2	n/a	282.9	75.1	0.76	137.0
18.682	0.324	fixation	n/a	283.8	75.2	706.0	n/a	n/a	n/a	n/a
19.008	0.022	saccade	n/a	283.2	76.7	n/a	350.0	82.9	2.69	253.0
19.032	0.164	fixation	n/a	340.7	81.4	712.0	n/a	n/a	n/a	n/a
19.198	0.022	saccade	n/a	338.8	79.8	n/a	278.4	76.8	2.42	235.0
19.222	0.26	fixation	n/a	283.2	75.4	713.0	n/a	n/a	n/a	n/a
19.484	0.02	saccade	n/a	281.6	77.3	n/a	260.3	79.3	0.85	135.0
19.506	0.532	fixation	n/a	262.4	80.3	728.0	n/a	n/a	n/a	n/a
20.04	0.02	saccade	n/a	263.9	83.9	n/a	283.7	84.7	0.79	113.0
20.062	0.354	fixation	n/a	283.2	82.9	725.0	n/a	n/a	n/a	n/a
20.418	0.02	saccade	n/a	286.0	84.3	n/a	306.8	81.1	0.84	127.0
20.44	0.154	fixation	n/a	306.1	84.1	729.0	n/a	n/a	n/a	n/a
20.596	0.022	saccade	n/a	307.2	85.0	n/a	366.9	87.0	2.4	244.0
20.62	0.2	fixation	n/a	363.8	88.3	743.0	n/a	n/a	n/a	n/a
20.822	0.02	saccade	n/a	364.0	92.6	n/a	423.7	90.7	2.41	215.0
20.844	0.184	fixation	n/a	418.3	88.9	744.0	n/a	n/a	n/a	n/a
21.03	0.024	saccade	n/a	417.3	91.2	n/a	510.3	90.4	3.74	274.0
21.056	0.274	fixation	n/a	506.8	91.8	726.0	n/a	n/a	n/a	n/a
21.332	0.026	saccade	n/a	508.1	89.0	n/a	399.4	86.5	4.37	350.0
21.36	0.214	fixation	n/a	405.2	86.1	701.0	n/a	n/a	n/a	n/a
21.576	0.022	saccade	n/a	405.3	82.2	n/a	482.2	85.6	3.1	260.0
21.6	0.242	fixation	n/a	475.6	85.3	691.0	n/a	n/a	n/a	n/a
21.844	0.044	saccade	n/a	476.6	86.2	n/a	135.2	144.6	13.7	473.0
21.89	0.188	fixation	n/a	146.6	144.8	699.0	n/a	n/a	n/a	n/a
22.08	0.032	saccade	n/a	144.3	143.0	n/a	220.3	152.3	3.02	283.0
22.114	0.198	fixation	n/a	223.3	149.6	708.0	n/a	n/a	n/a	n/a
22.314	0.028	saccade	n/a	221.4	148.6	n/a	289.7	151.6	2.72	290.0
22.344	0.2	fixation	n/a	295.1	152.7	699.0	n/a	n/a	n/a	n/a
22.546	0.022	saccade	n/a	296.0	153.1	n/a	371.7	154.9	3.04	255.0
22.57	0.146	fixation	n/a	362.3	153.3	679.0	n/a	n/a	n/a	n/a
22.718	0.022	saccade	n/a	363.1	153.0	n/a	467.6	155.1	4.21	352.0
22.742	0.236	fixation	n/a	462.9	155.4	657.0	n/a	n/a	n/a	n/a
22.98	0.024	saccade	n/a	464.1	158.9	n/a	568.4	158.6	4.16	332.0
23.006	0.352	fixation	n/a	561.9	155.5	642.0	n/a	n/a	n/a	n/a
23.36	0.02	saccade	n/a	562.7	153.1	n/a	597.4	152.9	1.37	164.0
23.382	0.09	fixation	n/a	594.5	153.0	638.0	n/a	n/a	n/a	n/a
23.474	0.05	saccade	n/a	593.5	150.6	n/a	221.5	200.4	14.84	486.0
23.526	0.134	fixation	n/a	223.4	202.3	666.0	n/a	n/a	n/a	n/a
23.586	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.592	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.662	0.024	saccade	n/a	226.5	203.4	n/a	150.2	207.6	3.01	228.0
23.688	0.246	fixation	n/a	150.6	208.8	674.0	n/a	n/a	n/a	n/a
23.936	0.05	saccade	n/a	151.8	206.6	n/a	158.3	53.9	6.15	237.0
23.988	0.278	fixation	n/a	167.0	45.1	671.0	n/a	n/a	n/a	n/a
24.268	0.028	saccade	n/a	168.7	50.2	n/a	238.9	65.5	2.84	277.0
24.298	0.204	fixation	n/a	239.8	64.7	706.0	n/a	n/a	n/a	n/a
24.504	0.02	saccade	n/a	239.3	62.8	n/a	289.6	72.9	2.05	210.0
24.526	0.298	fixation	n/a	282.7	72.7	702.0	n/a	n/a	n/a	n/a
24.826	0.016	saccade	n/a	280.5	73.0	n/a	253.4	73.4	1.08	111.0
24.844	0.21	fixation	n/a	260.7	71.7	661.0	n/a	n/a	n/a	n/a
25.056	0.024	saccade	n/a	262.3	70.7	n/a	213.6	66.4	1.94	207.0
25.082	0.258	fixation	n/a	223.2	70.2	657.0	n/a	n/a	n/a	n/a
25.342	0.022	saccade	n/a	221.9	67.8	n/a	310.8	75.2	3.56	310.0
25.366	0.426	fixation	n/a	311.8	78.6	688.0	n/a	n/a	n/a	n/a
25.794	0.03	saccade	n/a	310.8	81.3	n/a	156.0	62.1	6.18	373.0
25.826	0.322	fixation	n/a	157.6	66.4	743.0	n/a	n/a	n/a	n/a
26.15	0.02	saccade	n/a	155.1	68.9	n/a	127.1	67.0	1.09	119.0
26.172	0.06	fixation	n/a	132.0	70.0	760.0	n/a	n/a	n/a	n/a
26.234	0.032	saccade	n/a	133.5	74.1	n/a	231.7	76.4	3.86	364.0
26.268	0.222	fixation	n/a	235.2	75.7	744.0	n/a	n/a	n/a	n/a
26.492	0.024	saccade	n/a	234.3	72.9	n/a	366.9	83.9	5.32	425.0
26.518	0.304	fixation	n/a	366.7	83.4	749.0	n/a	n/a	n/a	n/a
26.824	0.022	saccade	n/a	366.9	88.2	n/a	402.3	86.6	1.43	182.0
26.848	0.202	fixation	n/a	399.1	87.5	752.0	n/a	n/a	n/a	n/a
27.052	0.04	saccade	n/a	399.4	87.5	n/a	182.6	73.8	8.66	450.0
27.094	0.15	fixation	n/a	200.0	74.1	724.0	n/a	n/a	n/a	n/a
27.246	0.028	saccade	n/a	202.5	74.8	n/a	150.0	69.2	2.08	248.0
27.276	0.15	fixation	n/a	147.7	71.9	718.0	n/a	n/a	n/a	n/a
27.428	0.018	saccade	n/a	147.8	72.6	n/a	122.9	71.8	0.97	108.0
27.448	0.262	fixation	n/a	126.2	72.9	722.0	n/a	n/a	n/a	n/a
27.712	0.024	saccade	n/a	126.8	74.8	n/a	255.8	80.6	5.08	413.0
27.738	0.282	fixation	n/a	253.7	81.5	730.0	n/a	n/a	n/a	n/a
28.022	0.022	saccade	n/a	254.0	82.3	n/a	324.7	86.5	2.83	255.0
28.046	0.208	fixation	n/a	318.6	87.0	742.0	n/a	n/a	n/a	n/a
28.256	0.03	saccade	n/a	317.1	88.8	n/a	374.6	92.6	2.32	272.0
28.288	0.18	fixation	n/a	381.3	91.0	728.0	n/a	n/a	n/a	n/a
28.47	0.016	saccade	n/a	381.8	89.9	n/a	344.7	83.7	1.51	139.0
28.488	0.066	fixation	n/a	351.2	82.7	713.0	n/a	n/a	n/a	n/a
28.556	0.038	saccade	n/a	352.5	83.3	n/a	127.5	69.3	8.93	430.0
28.596	0.236	fixation	n/a	144.7	70.7	703.0	n/a	n/a	n/a	n/a
28.834	0.022	saccade	n/a	146.2	72.3	n/a	110.9	67.9	1.38	152.0
28.858	0.392	fixation	n/a	120.4	71.7	709.0	n/a	n/a	n/a	n/a
29.252	0.03	saccade	n/a	120.9	70.8	n/a	177.2	74.1	2.2	248.0
29.284	0.142	fixation	n/a	181.9	74.5	716.0	n/a	n/a	n/a	n/a
29.428	0.03	saccade	n/a	181.7	73.9	n/a	258.8	78.6	3.06	305.0
29.46	0.236	fixation	n/a	264.4	78.7	699.0	n/a	n/a	n/a	n/a
29.698	0.032	saccade	n/a	264.4	78.4	n/a	361.8	84.1	3.92	353.0
29.732	0.256	fixation	n/a	368.7	84.0	685.0	n/a	n/a	n/a	n/a
29.99	0.02	saccade	n/a	368.4	84.7	n/a	439.6	83.9	2.87	255.0
30.012	0.136	fixation	n/a	436.1	85.5	681.0	n/a	n/a	n/a	n/a
30.15	0.02	saccade	n/a	436.3	87.1	n/a	511.4	84.8	3.02	263.0
30.172	0.236	fixation	n/a	500.6	85.5	658.0	n/a	n/a	n/a	n/a
30.41	0.022	saccade	n/a	501.5	86.6	n/a	552.8	86.9	2.05	214.0
30.434	0.194	fixation	n/a	551.8	85.8	642.0	n/a	n/a	n/a	n/a
30.63	0.046	saccade	n/a	554.2	85.7	n/a	169.1	131.9	15.34	516.0
30.678	0.304	fixation	n/a	180.4	135.1	661.0	n/a	n/a	n/a	n/a
30.984	0.014	saccade	n/a	181.2	135.2	n/a	154.8	147.7	1.15	108.0
31.0	0.24	fixation	n/a	162.0	148.3	722.0	n/a	n/a	n/a	n/a
31.242	0.024	saccade	n/a	164.4	150.1	n/a	259.4	157.5	3.77	286.0
31.268	0.164	fixation	n/a	251.9	157.0	751.0	n/a	n/a	n/a	n/a
31.434	0.022	saccade	n/a	253.8	156.1	n/a	336.7	155.3	3.32	306.0
31.458	0.23	fixation	n/a	325.8	156.1	749.0	n/a	n/a	n/a	n/a
31.69	0.022	saccade	n/a	326.0	157.0	n/a	397.6	157.5	2.88	264.0
31.714	0.194	fixation	n/a	391.6	156.4	733.0	n/a	n/a	n/a	n/a
31.91	0.028	saccade	n/a	392.4	157.9	n/a	515.3	157.0	4.94	339.0
31.94	0.234	fixation	n/a	518.9	155.5	707.0	n/a	n/a	n/a	n/a
32.176	0.018	saccade	n/a	519.0	155.8	n/a	552.3	153.1	1.33	144.0
32.196	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.196	0.198	fixation	n/a	546.0	154.4	699.0	n/a	n/a	n/a	n/a
32.2	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.396	0.024	saccade	n/a	547.2	155.8	n/a	449.4	149.9	3.92	342.0
32.422	0.184	fixation	n/a	453.1	150.3	708.0	n/a	n/a	n/a	n/a
32.608	0.02	saccade	n/a	455.7	147.7	n/a	395.1	143.9	2.44	217.0
32.63	0.25	fixation	n/a	404.4	147.8	725.0	n/a	n/a	n/a	n/a
32.882	0.022	saccade	n/a	409.2	149.8	n/a	323.3	170.9	3.56	315.0
32.906	0.17	fixation	n/a	328.9	179.7	758.0	n/a	n/a	n/a	n/a
33.078	0.032	saccade	n/a	333.2	159.4	n/a	280.1	61.3	4.53	297.0
33.112	0.244	fixation	n/a	282.2	80.0	764.0	n/a	n/a	n/a	n/a
33.358	0.026	saccade	n/a	276.5	83.5	n/a	406.8	91.8	5.24	404.0
33.386	0.298	fixation	n/a	406.3	86.8	793.0	n/a	n/a	n/a	n/a
33.686	0.022	saccade	n/a	401.0	84.2	n/a	500.8	80.4	4.02	334.0
33.71	0.252	fixation	n/a	491.6	74.8	785.0	n/a	n/a	n/a	n/a
33.964	0.016	saccade	n/a	489.7	71.3	n/a	453.6	72.7	1.45	138.0
33.982	0.088	fixation	n/a	460.6	72.4	761.0	n/a	n/a	n/a	n/a
34.072	0.042	saccade	n/a	462.3	72.9	n/a	153.1	69.6	12.25	467.0
34.116	0.344	fixation	n/a	166.8	70.6	758.0	n/a	n/a	n/a	n/a
34.462	0.032	saccade	n/a	169.0	71.5	n/a	250.9	68.9	3.24	317.0
34.496	0.164	fixation	n/a	255.0	69.1	774.0	n/a	n/a	n/a	n/a
34.662	0.02	saccade	n/a	254.6	66.0	n/a	220.5	75.8	1.41	140.0
34.684	0.144	fixation	n/a	222.5	72.5	785.0	n/a	n/a	n/a	n/a
34.83	0.03	saccade	n/a	221.6	73.5	n/a	280.2	69.4	2.34	266.0
34.862	0.292	fixation	n/a	286.2	73.2	753.0	n/a	n/a	n/a	n/a
35.156	0.032	saccade	n/a	284.2	74.3	n/a	132.6	69.0	5.98	341.0
35.19	0.212	fixation	n/a	154.9	68.9	748.0	n/a	n/a	n/a	n/a
35.404	0.018	saccade	n/a	156.3	71.0	n/a	133.6	70.1	0.89	119.0
35.424	0.128	fixation	n/a	137.0	69.1	752.0	n/a	n/a	n/a	n/a
35.554	0.042	saccade	n/a	137.5	71.3	n/a	282.6	71.2	5.72	414.0
35.598	0.268	fixation	n/a	290.0	71.3	765.0	n/a	n/a	n/a	n/a
35.868	0.032	saccade	n/a	290.6	72.8	n/a	373.1	74.0	3.31	350.0
35.902	0.248	fixation	n/a	379.3	72.7	763.0	n/a	n/a	n/a	n/a
36.152	0.024	saccade	n/a	378.4	70.6	n/a	475.3	76.1	3.91	342.0
36.172	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.178	0.318	fixation	n/a	469.0	74.1	738.0	n/a	n/a	n/a	n/a
36.178	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.498	0.02	saccade	n/a	469.9	81.4	n/a	539.5	77.5	2.79	232.0
36.52	0.262	fixation	n/a	546.4	77.1	714.0	n/a	n/a	n/a	n/a
36.784	0.044	saccade	n/a	543.9	76.2	n/a	241.7	66.4	12.05	482.0
36.83	0.194	fixation	n/a	248.3	69.4	711.0	n/a	n/a	n/a	n/a
37.026	0.022	saccade	n/a	246.1	71.5	n/a	326.4	66.7	3.22	289.0
37.05	0.17	fixation	n/a	316.9	70.9	718.0	n/a	n/a	n/a	n/a
37.222	0.026	saccade	n/a	316.6	74.4	n/a	457.2	71.5	5.65	395.0
37.25	0.244	fixation	n/a	461.2	71.1	722.0	n/a	n/a	n/a	n/a
37.496	0.038	saccade	n/a	462.1	74.1	n/a	577.5	73.0	4.61	343.0
37.536	0.176	fixation	n/a	584.4	74.6	706.0	n/a	n/a	n/a	n/a
37.714	0.042	saccade	n/a	585.2	73.6	n/a	257.4	64.6	13.04	488.0
37.758	0.028	fixation	n/a	252.3	66.1	702.0	n/a	n/a	n/a	n/a
37.788	0.036	saccade	n/a	254.6	67.9	n/a	189.9	78.2	2.6	173.0
37.826	0.166	fixation	n/a	202.2	74.8	698.0	n/a	n/a	n/a	n/a
37.994	0.02	saccade	n/a	203.0	72.8	n/a	151.2	69.3	2.04	184.0
38.016	0.42	fixation	n/a	157.0	70.6	702.0	n/a	n/a	n/a	n/a
38.438	0.02	saccade	n/a	158.2	70.7	n/a	225.5	66.8	2.66	245.0
38.46	0.254	fixation	n/a	220.1	67.9	727.0	n/a	n/a	n/a	n/a
38.716	0.02	saccade	n/a	217.8	68.3	n/a	279.0	68.0	2.44	211.0
38.738	0.158	fixation	n/a	274.4	71.2	724.0	n/a	n/a	n/a	n/a
38.898	0.026	saccade	n/a	275.0	72.1	n/a	160.7	66.0	4.53	296.0
38.926	0.144	fixation	n/a	166.1	67.3	701.0	n/a	n/a	n/a	n/a
39.072	0.012	saccade	n/a	165.4	67.9	n/a	142.2	69.9	0.91	87.0
39.086	0.466	fixation	n/a	145.7	68.1	717.0	n/a	n/a	n/a	n/a
39.554	0.02	saccade	n/a	148.2	69.4	n/a	192.3	64.8	1.74	190.0
39.576	0.114	fixation	n/a	189.5	63.9	742.0	n/a	n/a	n/a	n/a
39.692	0.022	saccade	n/a	190.5	65.5	n/a	273.6	68.7	3.3	296.0
39.716	0.252	fixation	n/a	267.0	68.5	764.0	n/a	n/a	n/a	n/a
39.97	0.024	saccade	n/a	267.5	69.2	n/a	386.5	72.0	4.78	391.0
39.996	0.25	fixation	n/a	377.7	69.5	758.0	n/a	n/a	n/a	n/a
40.248	0.032	saccade	n/a	375.5	70.7	n/a	460.4	77.5	3.43	264.0
40.282	0.318	fixation	n/a	465.4	73.8	728.0	n/a	n/a	n/a	n/a
40.602	0.014	saccade	n/a	465.2	74.8	n/a	434.6	76.3	1.23	110.0
40.618	0.12	fixation	n/a	437.5	74.0	724.0	n/a	n/a	n/a	n/a
40.74	0.03	saccade	n/a	437.6	76.0	n/a	593.5	69.1	6.23	404.0
40.772	0.238	fixation	n/a	585.6	71.1	720.0	n/a	n/a	n/a	n/a
41.012	0.052	saccade	n/a	587.0	69.8	n/a	157.8	130.3	17.07	538.0
41.066	0.182	fixation	n/a	167.5	132.0	721.0	n/a	n/a	n/a	n/a
41.25	0.014	saccade	n/a	167.9	131.4	n/a	137.1	135.1	1.21	109.0
41.266	0.114	fixation	n/a	141.4	135.8	723.0	n/a	n/a	n/a	n/a
41.382	0.028	saccade	n/a	141.6	135.8	n/a	211.1	138.2	2.73	288.0
41.412	0.302	fixation	n/a	214.5	138.0	742.0	n/a	n/a	n/a	n/a
41.716	0.022	saccade	n/a	214.6	141.6	n/a	306.0	136.5	3.65	335.0
41.74	0.136	fixation	n/a	302.6	135.4	728.0	n/a	n/a	n/a	n/a
41.878	0.024	saccade	n/a	301.5	134.1	n/a	379.1	137.9	3.13	261.0
41.904	0.152	fixation	n/a	373.5	138.2	717.0	n/a	n/a	n/a	n/a
42.058	0.024	saccade	n/a	373.4	139.1	n/a	471.3	138.4	3.94	327.0
42.084	0.318	fixation	n/a	463.0	135.8	696.0	n/a	n/a	n/a	n/a
42.404	0.02	saccade	n/a	462.6	134.6	n/a	419.3	140.6	1.76	182.0
42.426	0.202	fixation	n/a	426.0	141.1	677.0	n/a	n/a	n/a	n/a
42.63	0.012	saccade	n/a	425.9	140.8	n/a	398.4	141.2	1.11	107.0
42.644	0.108	fixation	n/a	400.6	140.2	669.0	n/a	n/a	n/a	n/a
