onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
8.41	0.032	saccade	n/a	183.7	94.8	n/a	236.2	101.7	2.1	233.0
8.444	0.212	fixation	n/a	243.6	98.4	1179.0	n/a	n/a	n/a	n/a
8.658	0.04	saccade	n/a	244.5	98.5	n/a	316.9	101.8	2.9	305.0
8.7	0.09	fixation	n/a	329.4	99.9	1138.0	n/a	n/a	n/a	n/a
8.792	0.038	saccade	n/a	330.5	100.2	n/a	390.3	96.9	2.41	283.0
8.832	0.138	fixation	n/a	402.5	94.7	1164.0	n/a	n/a	n/a	n/a
8.972	0.058	saccade	n/a	404.9	93.5	n/a	146.0	159.5	10.62	506.0
9.032	0.264	fixation	n/a	126.7	166.1	1250.0	n/a	n/a	n/a	n/a
9.298	0.034	saccade	n/a	126.3	168.1	n/a	119.9	199.3	1.27	165.0
9.334	0.634	fixation	n/a	118.7	212.8	1291.0	n/a	n/a	n/a	n/a
9.97	0.042	saccade	n/a	116.3	210.8	n/a	149.9	115.9	4.02	319.0
10.014	0.118	fixation	n/a	152.4	101.7	1108.0	n/a	n/a	n/a	n/a
10.134	0.028	saccade	n/a	155.2	99.4	n/a	212.8	88.6	2.31	167.0
10.164	0.3	fixation	n/a	205.9	82.2	1102.0	n/a	n/a	n/a	n/a
10.466	0.034	saccade	n/a	206.2	82.9	n/a	270.0	89.5	2.55	285.0
10.502	0.136	fixation	n/a	279.8	88.7	1119.0	n/a	n/a	n/a	n/a
10.64	0.032	saccade	n/a	283.5	89.6	n/a	325.8	90.5	1.7	191.0
10.674	0.206	fixation	n/a	332.0	88.8	1125.0	n/a	n/a	n/a	n/a
10.882	0.026	saccade	n/a	332.2	88.5	n/a	400.6	92.2	2.76	238.0
10.91	0.136	fixation	n/a	396.1	89.9	1063.0	n/a	n/a	n/a	n/a
11.048	0.028	saccade	n/a	398.5	89.9	n/a	507.1	95.1	4.37	274.0
11.078	0.214	fixation	n/a	501.6	90.9	973.0	n/a	n/a	n/a	n/a
11.148	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.156	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.294	0.036	saccade	n/a	503.2	88.8	n/a	568.4	94.9	2.61	239.0
11.332	0.198	fixation	n/a	577.0	89.4	890.0	n/a	n/a	n/a	n/a
11.532	0.05	saccade	n/a	578.0	88.0	n/a	245.0	132.1	13.36	514.0
11.584	0.148	fixation	n/a	237.5	142.8	928.0	n/a	n/a	n/a	n/a
11.734	0.036	saccade	n/a	236.6	145.1	n/a	166.5	143.3	2.77	332.0
11.772	0.22	fixation	n/a	150.9	149.8	989.0	n/a	n/a	n/a	n/a
11.994	0.04	saccade	n/a	150.1	152.0	n/a	245.9	159.1	3.79	307.0
12.036	0.214	fixation	n/a	256.4	157.1	1063.0	n/a	n/a	n/a	n/a
12.252	0.032	saccade	n/a	257.6	157.5	n/a	303.4	161.7	1.84	221.0
12.286	0.186	fixation	n/a	310.5	158.5	1027.0	n/a	n/a	n/a	n/a
12.474	0.184	saccade	n/a	316.5	167.6	n/a	281.6	180.1	1.49	978.0
12.5	0.102	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.66	0.374	fixation	n/a	282.1	150.9	1017.0	n/a	n/a	n/a	n/a
13.036	0.028	saccade	n/a	282.9	149.3	n/a	312.7	152.6	1.2	174.0
13.066	0.27	fixation	n/a	316.6	149.2	961.0	n/a	n/a	n/a	n/a
13.338	0.05	saccade	n/a	317.3	149.2	n/a	181.0	108.2	5.67	353.0
13.39	0.09	fixation	n/a	165.8	109.1	916.0	n/a	n/a	n/a	n/a
13.482	0.02	saccade	n/a	166.3	104.7	n/a	165.1	84.0	0.84	89.0
13.504	0.1	fixation	n/a	164.8	92.1	911.0	n/a	n/a	n/a	n/a
13.606	0.032	saccade	n/a	164.7	92.1	n/a	216.3	85.7	2.05	240.0
13.64	0.236	fixation	n/a	220.9	81.8	960.0	n/a	n/a	n/a	n/a
13.878	0.02	saccade	n/a	220.8	83.8	n/a	262.1	77.8	1.66	154.0
13.9	0.152	fixation	n/a	252.2	82.3	1039.0	n/a	n/a	n/a	n/a
14.054	0.028	saccade	n/a	252.9	86.0	n/a	347.1	84.8	3.77	279.0
14.084	0.252	fixation	n/a	338.5	83.9	1052.0	n/a	n/a	n/a	n/a
14.338	0.036	saccade	n/a	339.9	84.1	n/a	401.2	83.9	2.47	233.0
14.376	0.178	fixation	n/a	408.6	79.2	990.0	n/a	n/a	n/a	n/a
14.556	0.042	saccade	n/a	410.9	78.8	n/a	497.0	77.3	3.47	290.0
14.6	0.182	fixation	n/a	509.9	79.7	952.0	n/a	n/a	n/a	n/a
14.784	0.02	saccade	n/a	512.4	80.9	n/a	555.3	87.5	1.73	152.0
14.806	0.12	fixation	n/a	544.8	85.3	939.0	n/a	n/a	n/a	n/a
14.928	0.036	saccade	n/a	545.4	83.3	n/a	597.5	87.9	2.08	226.0
14.966	0.164	fixation	n/a	607.4	82.4	883.0	n/a	n/a	n/a	n/a
15.132	0.066	saccade	n/a	608.2	82.4	n/a	144.6	151.1	18.39	538.0
15.2	0.238	fixation	n/a	148.0	158.0	983.0	n/a	n/a	n/a	n/a
15.44	0.034	saccade	n/a	147.8	163.0	n/a	211.7	161.7	2.51	289.0
15.476	0.24	fixation	n/a	219.4	156.4	1075.0	n/a	n/a	n/a	n/a
15.524	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.532	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.718	0.022	saccade	n/a	219.1	158.3	n/a	276.2	154.6	2.28	185.0
15.742	0.196	fixation	n/a	262.7	155.6	1047.0	n/a	n/a	n/a	n/a
15.94	0.032	saccade	n/a	263.8	154.3	n/a	325.9	157.0	2.49	253.0
15.974	0.196	fixation	n/a	331.6	149.7	1005.0	n/a	n/a	n/a	n/a
16.172	0.038	saccade	n/a	331.9	148.3	n/a	397.5	144.9	2.64	263.0
16.212	0.156	fixation	n/a	408.3	144.2	1001.0	n/a	n/a	n/a	n/a
16.37	0.032	saccade	n/a	409.8	144.5	n/a	441.4	145.7	1.28	174.0
16.404	0.102	fixation	n/a	448.0	143.7	973.0	n/a	n/a	n/a	n/a
16.508	0.026	saccade	n/a	449.3	143.8	n/a	522.3	151.6	2.94	219.0
16.536	0.212	fixation	n/a	511.6	152.9	937.0	n/a	n/a	n/a	n/a
16.75	0.06	saccade	n/a	513.3	152.9	n/a	187.0	192.1	13.05	526.0
16.812	0.046	fixation	n/a	172.7	197.8	989.0	n/a	n/a	n/a	n/a
16.86	0.146	saccade	n/a	178.7	202.7	n/a	135.7	249.9	2.52	1040.0
16.884	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.008	0.298	fixation	n/a	138.2	219.6	1090.0	n/a	n/a	n/a	n/a
17.308	0.022	saccade	n/a	136.8	220.5	n/a	197.1	213.3	2.38	196.0
17.332	0.078	fixation	n/a	185.3	215.7	1104.0	n/a	n/a	n/a	n/a
17.412	0.046	saccade	n/a	185.5	214.8	n/a	178.8	113.1	4.11	338.0
17.46	0.288	fixation	n/a	180.1	101.3	1012.0	n/a	n/a	n/a	n/a
17.75	0.03	saccade	n/a	180.8	99.9	n/a	148.5	92.2	1.3	174.0
17.782	0.104	fixation	n/a	142.0	93.8	1048.0	n/a	n/a	n/a	n/a
17.888	0.036	saccade	n/a	140.9	94.8	n/a	218.1	94.2	3.04	304.0
17.926	0.14	fixation	n/a	231.8	92.6	1079.0	n/a	n/a	n/a	n/a
18.068	0.038	saccade	n/a	235.2	92.8	n/a	328.3	94.4	3.72	336.0
18.108	0.208	fixation	n/a	343.4	93.7	1069.0	n/a	n/a	n/a	n/a
18.318	0.032	saccade	n/a	345.3	96.4	n/a	315.1	93.3	1.22	198.0
18.352	0.154	fixation	n/a	303.9	97.2	1075.0	n/a	n/a	n/a	n/a
18.508	0.034	saccade	n/a	302.2	97.1	n/a	345.6	98.0	1.74	205.0
18.544	0.246	fixation	n/a	352.8	92.0	1021.0	n/a	n/a	n/a	n/a
18.792	0.02	saccade	n/a	356.0	91.2	n/a	384.4	93.7	1.15	117.0
18.814	0.114	fixation	n/a	379.3	92.9	1014.0	n/a	n/a	n/a	n/a
18.93	0.036	saccade	n/a	378.8	93.2	n/a	443.4	92.4	2.61	264.0
18.968	0.2	fixation	n/a	453.6	87.9	978.0	n/a	n/a	n/a	n/a
19.17	0.028	saccade	n/a	455.2	86.0	n/a	488.3	87.8	1.33	176.0
19.2	0.076	fixation	n/a	491.6	83.3	920.0	n/a	n/a	n/a	n/a
19.278	0.032	saccade	n/a	492.5	82.1	n/a	545.7	82.9	2.13	236.0
19.312	0.12	fixation	n/a	553.9	79.0	877.0	n/a	n/a	n/a	n/a
19.434	0.022	saccade	n/a	555.7	76.6	n/a	609.6	78.0	2.14	192.0
19.458	0.096	fixation	n/a	599.5	78.0	830.0	n/a	n/a	n/a	n/a
19.556	0.07	saccade	n/a	600.8	77.7	n/a	179.7	132.9	16.76	546.0
19.628	0.154	fixation	n/a	165.6	139.5	868.0	n/a	n/a	n/a	n/a
19.784	0.03	saccade	n/a	164.4	139.4	n/a	143.9	138.5	0.8	182.0
19.816	1.032	fixation	n/a	134.4	153.6	1044.0	n/a	n/a	n/a	n/a
20.85	0.018	saccade	n/a	140.1	173.8	n/a	123.0	181.0	0.72	101.0
20.87	0.24	fixation	n/a	128.8	182.4	1209.0	n/a	n/a	n/a	n/a
21.112	0.036	saccade	n/a	130.7	183.5	n/a	183.4	183.7	2.06	220.0
21.15	0.226	fixation	n/a	192.1	181.3	1146.0	n/a	n/a	n/a	n/a
21.378	0.028	saccade	n/a	192.7	184.8	n/a	222.6	183.8	1.18	173.0
21.408	0.254	fixation	n/a	226.2	182.7	1070.0	n/a	n/a	n/a	n/a
21.664	0.026	saccade	n/a	225.5	183.1	n/a	303.0	181.3	3.09	217.0
21.692	0.298	fixation	n/a	294.8	178.3	1086.0	n/a	n/a	n/a	n/a
21.992	0.036	saccade	n/a	295.6	177.6	n/a	244.9	184.8	2.04	236.0
22.03	0.12	fixation	n/a	233.4	188.1	1097.0	n/a	n/a	n/a	n/a
22.152	1.464	saccade	n/a	239.6	191.8	n/a	153.2	72.1	5.91	982.0
22.174	1.418	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.618	0.302	fixation	n/a	155.0	103.0	1028.0	n/a	n/a	n/a	n/a
23.922	0.038	saccade	n/a	152.5	102.1	n/a	213.2	97.6	2.4	282.0
23.962	0.268	fixation	n/a	226.5	90.2	686.0	n/a	n/a	n/a	n/a
24.232	0.034	saccade	n/a	225.1	87.5	n/a	323.7	87.8	3.94	324.0
24.268	0.218	fixation	n/a	330.7	85.8	680.0	n/a	n/a	n/a	n/a
24.488	0.03	saccade	n/a	330.7	88.6	n/a	365.6	85.2	1.41	187.0
24.52	0.104	fixation	n/a	369.9	83.7	733.0	n/a	n/a	n/a	n/a
24.626	0.028	saccade	n/a	369.0	84.1	n/a	471.7	82.0	4.13	292.0
24.656	0.236	fixation	n/a	462.2	82.7	773.0	n/a	n/a	n/a	n/a
24.894	0.022	saccade	n/a	462.0	83.4	n/a	517.2	81.6	2.21	176.0
24.918	0.116	fixation	n/a	505.1	84.8	860.0	n/a	n/a	n/a	n/a
25.036	0.026	saccade	n/a	504.8	85.1	n/a	584.8	85.3	3.19	226.0
25.064	0.228	fixation	n/a	573.9	89.4	905.0	n/a	n/a	n/a	n/a
25.294	0.056	saccade	n/a	574.1	91.6	n/a	157.6	145.1	16.57	564.0
25.352	0.26	fixation	n/a	155.0	149.9	952.0	n/a	n/a	n/a	n/a
25.614	0.024	saccade	n/a	154.0	150.6	n/a	223.2	155.5	2.73	224.0
25.64	0.134	fixation	n/a	213.6	157.4	1020.0	n/a	n/a	n/a	n/a
25.776	0.034	saccade	n/a	214.5	159.8	n/a	302.8	164.3	3.52	314.0
25.812	0.192	fixation	n/a	309.9	163.3	1098.0	n/a	n/a	n/a	n/a
26.006	0.036	saccade	n/a	312.0	164.1	n/a	362.1	165.4	2.01	208.0
26.044	0.16	fixation	n/a	371.2	161.1	1029.0	n/a	n/a	n/a	n/a
26.206	0.044	saccade	n/a	372.3	161.8	n/a	473.3	165.2	4.07	320.0
26.252	0.218	fixation	n/a	487.6	162.6	904.0	n/a	n/a	n/a	n/a
26.472	0.032	saccade	n/a	490.2	162.8	n/a	539.7	161.1	1.98	226.0
26.506	0.126	fixation	n/a	545.8	160.3	872.0	n/a	n/a	n/a	n/a
26.634	0.118	saccade	n/a	539.8	163.7	n/a	567.5	164.1	1.1	896.0
26.658	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.754	0.128	fixation	n/a	558.3	155.8	869.0	n/a	n/a	n/a	n/a
26.884	0.036	saccade	n/a	556.5	156.9	n/a	609.2	160.2	2.09	230.0
26.922	0.146	fixation	n/a	617.8	160.8	887.0	n/a	n/a	n/a	n/a
27.036	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.04	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.07	0.072	saccade	n/a	617.9	161.7	n/a	170.1	214.4	17.72	543.0
27.144	0.244	fixation	n/a	160.4	220.2	881.0	n/a	n/a	n/a	n/a
27.39	0.034	saccade	n/a	162.7	220.8	n/a	234.4	222.1	2.82	298.0
27.426	0.16	fixation	n/a	242.5	215.6	946.0	n/a	n/a	n/a	n/a
27.588	0.038	saccade	n/a	243.2	216.6	n/a	318.6	214.2	3.01	300.0
27.628	0.276	fixation	n/a	329.0	212.8	960.0	n/a	n/a	n/a	n/a
27.906	0.04	saccade	n/a	330.4	212.2	n/a	413.6	209.4	3.34	282.0
27.948	0.148	fixation	n/a	424.5	208.7	915.0	n/a	n/a	n/a	n/a
28.098	0.036	saccade	n/a	425.6	208.8	n/a	488.0	211.7	2.5	247.0
28.136	0.192	fixation	n/a	496.6	210.8	907.0	n/a	n/a	n/a	n/a
28.33	0.036	saccade	n/a	497.5	211.8	n/a	560.4	212.1	2.51	268.0
28.368	0.19	fixation	n/a	571.0	209.0	905.0	n/a	n/a	n/a	n/a
28.56	0.032	saccade	n/a	571.0	208.6	n/a	608.3	211.2	1.48	188.0
28.594	0.138	fixation	n/a	614.9	208.8	894.0	n/a	n/a	n/a	n/a
28.734	0.028	saccade	n/a	615.4	208.1	n/a	645.3	213.9	1.19	157.0
28.764	0.172	fixation	n/a	648.5	210.8	906.0	n/a	n/a	n/a	n/a
28.938	0.066	saccade	n/a	648.0	211.3	n/a	145.4	265.9	19.68	556.0
29.006	0.28	fixation	n/a	144.7	268.2	979.0	n/a	n/a	n/a	n/a
29.288	0.03	saccade	n/a	144.7	267.0	n/a	170.4	122.9	5.85	381.0
29.32	0.082	fixation	n/a	173.2	117.3	937.0	n/a	n/a	n/a	n/a
29.404	0.03	saccade	n/a	174.2	111.7	n/a	165.3	92.6	0.85	136.0
29.436	0.194	fixation	n/a	159.9	89.7	942.0	n/a	n/a	n/a	n/a
29.632	0.04	saccade	n/a	160.2	91.1	n/a	242.9	90.8	3.27	327.0
29.674	0.236	fixation	n/a	258.6	91.0	981.0	n/a	n/a	n/a	n/a
29.912	0.034	saccade	n/a	259.1	93.2	n/a	318.8	101.2	2.41	247.0
29.948	0.204	fixation	n/a	325.6	97.3	1027.0	n/a	n/a	n/a	n/a
30.154	0.02	saccade	n/a	326.0	98.9	n/a	368.8	94.6	1.73	143.0
30.176	0.134	fixation	n/a	357.7	96.0	1000.0	n/a	n/a	n/a	n/a
30.312	0.04	saccade	n/a	357.3	95.1	n/a	449.2	96.2	3.71	291.0
30.354	0.308	fixation	n/a	462.6	94.4	946.0	n/a	n/a	n/a	n/a
30.664	0.032	saccade	n/a	462.1	95.2	n/a	495.7	96.1	1.35	184.0
30.698	0.358	fixation	n/a	501.7	94.2	948.0	n/a	n/a	n/a	n/a
31.058	0.018	saccade	n/a	499.6	95.0	n/a	480.3	94.0	0.78	87.0
31.078	0.352	fixation	n/a	481.2	97.6	991.0	n/a	n/a	n/a	n/a
31.432	0.022	saccade	n/a	478.4	97.7	n/a	443.1	95.5	1.42	138.0
31.456	0.08	fixation	n/a	451.6	99.5	1064.0	n/a	n/a	n/a	n/a
31.538	0.038	saccade	n/a	451.1	100.1	n/a	514.4	103.6	2.54	273.0
31.578	0.106	fixation	n/a	525.5	105.2	1082.0	n/a	n/a	n/a	n/a
31.686	0.184	saccade	n/a	524.4	110.3	n/a	549.9	125.7	1.2	903.0
31.712	0.098	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.872	0.196	fixation	n/a	540.7	102.8	1084.0	n/a	n/a	n/a	n/a
32.07	0.028	saccade	n/a	540.5	102.6	n/a	558.8	107.9	0.76	139.0
32.1	0.152	fixation	n/a	563.9	105.6	1045.0	n/a	n/a	n/a	n/a
32.182	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.186	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.254	0.068	saccade	n/a	564.3	102.8	n/a	196.7	139.3	14.63	522.0
32.324	0.12	fixation	n/a	183.0	143.0	900.0	n/a	n/a	n/a	n/a
32.446	0.034	saccade	n/a	182.4	142.3	n/a	147.3	144.9	1.38	195.0
32.482	0.218	fixation	n/a	135.3	147.3	907.0	n/a	n/a	n/a	n/a
32.702	0.038	saccade	n/a	134.4	146.4	n/a	214.1	155.8	3.15	319.0
32.742	0.284	fixation	n/a	227.8	153.2	1007.0	n/a	n/a	n/a	n/a
33.028	0.026	saccade	n/a	224.8	154.6	n/a	211.9	152.5	0.52	118.0
33.056	0.098	fixation	n/a	205.9	154.8	1037.0	n/a	n/a	n/a	n/a
33.156	0.04	saccade	n/a	206.2	156.2	n/a	297.2	161.0	3.62	338.0
33.198	0.294	fixation	n/a	314.3	161.3	1032.0	n/a	n/a	n/a	n/a
33.494	0.02	saccade	n/a	313.9	160.7	n/a	339.0	158.6	1.01	120.0
33.516	0.868	fixation	n/a	331.4	161.4	1007.0	n/a	n/a	n/a	n/a
34.386	0.03	saccade	n/a	335.3	161.6	n/a	184.5	95.1	6.58	423.0
34.418	0.074	fixation	n/a	180.7	104.2	970.0	n/a	n/a	n/a	n/a
34.494	0.03	saccade	n/a	178.0	103.1	n/a	163.6	77.6	1.17	166.0
34.526	0.174	fixation	n/a	160.4	78.5	970.0	n/a	n/a	n/a	n/a
34.702	0.038	saccade	n/a	160.5	79.2	n/a	239.0	86.2	3.12	301.0
34.742	0.224	fixation	n/a	250.5	87.3	995.0	n/a	n/a	n/a	n/a
34.968	0.038	saccade	n/a	250.6	92.1	n/a	325.5	101.2	3.02	300.0
35.008	0.222	fixation	n/a	336.3	101.1	1107.0	n/a	n/a	n/a	n/a
35.232	0.028	saccade	n/a	337.9	103.3	n/a	361.9	104.7	0.97	150.0
35.262	0.132	fixation	n/a	364.2	101.5	1131.0	n/a	n/a	n/a	n/a
35.396	0.038	saccade	n/a	363.4	101.6	n/a	441.0	100.1	3.13	306.0
35.436	0.228	fixation	n/a	454.1	99.6	1045.0	n/a	n/a	n/a	n/a
35.666	0.026	saccade	n/a	457.4	97.5	n/a	545.1	94.8	3.51	246.0
35.694	0.116	fixation	n/a	542.5	93.7	954.0	n/a	n/a	n/a	n/a
35.812	0.036	saccade	n/a	542.6	93.7	n/a	598.5	91.8	2.22	245.0
35.85	0.344	fixation	n/a	611.1	92.2	912.0	n/a	n/a	n/a	n/a
35.892	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.896	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.196	0.018	saccade	n/a	616.0	93.5	n/a	632.1	95.3	0.64	86.0
36.216	0.14	fixation	n/a	629.1	92.3	912.0	n/a	n/a	n/a	n/a
36.358	0.072	saccade	n/a	629.0	91.5	n/a	192.1	155.3	17.36	548.0
36.432	0.176	fixation	n/a	177.3	158.5	995.0	n/a	n/a	n/a	n/a
36.61	0.032	saccade	n/a	177.6	160.2	n/a	156.6	151.2	0.9	177.0
36.644	0.09	fixation	n/a	147.9	154.4	1025.0	n/a	n/a	n/a	n/a
36.736	0.044	saccade	n/a	146.3	154.1	n/a	264.7	157.6	4.67	376.0
36.782	0.176	fixation	n/a	280.5	158.7	1092.0	n/a	n/a	n/a	n/a
36.96	0.038	saccade	n/a	280.3	159.1	n/a	339.1	155.4	2.36	260.0
37.0	0.196	fixation	n/a	351.7	154.6	1113.0	n/a	n/a	n/a	n/a
37.198	0.034	saccade	n/a	351.8	155.7	n/a	402.4	159.8	2.04	239.0
37.234	0.184	fixation	n/a	410.9	158.1	1028.0	n/a	n/a	n/a	n/a
37.42	0.038	saccade	n/a	412.4	160.3	n/a	486.6	164.0	2.99	298.0
37.46	0.196	fixation	n/a	499.6	164.2	941.0	n/a	n/a	n/a	n/a
37.658	0.03	saccade	n/a	503.1	163.8	n/a	526.5	166.1	0.94	161.0
37.69	0.118	fixation	n/a	532.6	162.3	920.0	n/a	n/a	n/a	n/a
37.81	0.034	saccade	n/a	531.8	159.5	n/a	476.6	105.3	3.13	322.0
37.846	0.27	fixation	n/a	467.6	96.7	901.0	n/a	n/a	n/a	n/a
38.118	0.058	saccade	n/a	465.2	99.0	n/a	198.5	89.2	10.63	491.0
38.178	0.15	fixation	n/a	183.4	94.2	1016.0	n/a	n/a	n/a	n/a
38.33	0.032	saccade	n/a	181.8	94.8	n/a	156.5	92.3	1.0	187.0
38.364	0.108	fixation	n/a	144.4	96.3	1049.0	n/a	n/a	n/a	n/a
38.474	0.038	saccade	n/a	143.0	96.8	n/a	227.5	97.4	3.33	311.0
38.514	0.168	fixation	n/a	239.5	96.4	1054.0	n/a	n/a	n/a	n/a
38.684	0.032	saccade	n/a	240.6	98.7	n/a	283.7	102.5	1.73	220.0
38.718	0.176	fixation	n/a	292.8	97.8	1087.0	n/a	n/a	n/a	n/a
38.896	0.03	saccade	n/a	294.8	97.6	n/a	391.9	96.1	3.9	261.0
